1094508.3	31899.10
Tsac_0396	-
Tsac_0436	-
Tsac_0440	-
Tsac_0799	-
Tsac_0526	-
Tsac_0544	-
Tsac_0546	fig|31899.10.peg.362
Tsac_0115,Tsac_1266	-
Tsac_2547	-
Tsac_1648	-
Tsac_0047	-
Tsac_2661	-
Tsac_2594	-
Tsac_2566	-
-	fig|31899.10.peg.440
Tsac_1471	-
-	fig|31899.10.peg.649
-	fig|31899.10.peg.2739
Tsac_1489	-
Tsac_1499	-
Tsac_1526	-
-	fig|31899.10.peg.1125
Tsac_0635	-
fig|1094508.3.peg.644	-
Tsac_0906	-
Tsac_2052	fig|31899.10.peg.1755
Tsac_2209	fig|31899.10.peg.2271
-	fig|31899.10.peg.1612
Tsac_0158,Tsac_0228,Tsac_0349	fig|31899.10.peg.1302,fig|31899.10.peg.2835,fig|31899.10.peg.2974,fig|31899.10.peg.541
-	fig|31899.10.peg.2548
Tsac_1967	fig|31899.10.peg.1202
Tsac_1757	fig|31899.10.peg.1643
Tsac_0310	fig|31899.10.peg.142
Tsac_1637	-
Tsac_1388	-
-	fig|31899.10.peg.1725
Tsac_1675,Tsac_1676	-
Tsac_1211	-
Tsac_2628	fig|31899.10.peg.1336
Tsac_2676	fig|31899.10.peg.2179
Tsac_1532	-
Tsac_0104	-
Tsac_0670	fig|31899.10.peg.2857
Tsac_2495	fig|31899.10.peg.2014
-	fig|31899.10.peg.1886
Tsac_1978	fig|31899.10.peg.1697
-	fig|31899.10.peg.1598
-	fig|31899.10.peg.538
Tsac_0323	fig|31899.10.peg.1550
-	fig|31899.10.peg.1458
-	fig|31899.10.peg.552
-	fig|31899.10.peg.2354
-	fig|31899.10.peg.2069
-	fig|31899.10.peg.2373
-	fig|31899.10.peg.1114
Tsac_0355	fig|31899.10.peg.803
-	fig|31899.10.peg.2416
-	fig|31899.10.peg.399,fig|31899.10.peg.747,fig|31899.10.peg.912
Tsac_1501	fig|31899.10.peg.2494
-	fig|31899.10.peg.412
-	fig|31899.10.peg.2644
Tsac_0566	fig|31899.10.peg.2652
Tsac_1788	fig|31899.10.peg.2721
Tsac_1779	fig|31899.10.peg.2731
-	fig|31899.10.peg.2767
-	fig|31899.10.peg.2809
Tsac_0268	fig|31899.10.peg.2968
-	fig|31899.10.peg.3016
Tsac_2535	-
-	fig|31899.10.peg.791
-	fig|31899.10.peg.280
-	fig|31899.10.peg.285
-	fig|31899.10.peg.373
-	fig|31899.10.peg.656
-	fig|31899.10.peg.673
-	fig|31899.10.peg.1129
Tsac_1260	fig|31899.10.peg.756
Tsac_1253	fig|31899.10.peg.776
-	fig|31899.10.peg.900
-	fig|31899.10.peg.980
-	fig|31899.10.peg.982
-	fig|31899.10.peg.439
-	fig|31899.10.peg.1015
Tsac_1527	fig|31899.10.peg.1084
-	fig|31899.10.peg.1107
-	fig|31899.10.peg.1159
-	fig|31899.10.peg.1168,fig|31899.10.peg.2874,fig|31899.10.peg.477
Tsac_1961	fig|31899.10.peg.1191
Tsac_1577	fig|31899.10.peg.1246
-	fig|31899.10.peg.908
-	fig|31899.10.peg.479
-	fig|31899.10.peg.482
-	fig|31899.10.peg.2108
-	fig|31899.10.peg.2060
-	fig|31899.10.peg.2976
Tsac_0196	fig|31899.10.peg.2942
-	fig|31899.10.peg.1561
-	fig|31899.10.peg.1388
Tsac_1377	-
Tsac_1414	fig|31899.10.peg.1163
-	fig|31899.10.peg.1154
-	fig|31899.10.peg.1143
Tsac_1579,Tsac_1838	fig|31899.10.peg.1069
-	fig|31899.10.peg.1058
-	fig|31899.10.peg.1031
-	fig|31899.10.peg.963
-	fig|31899.10.peg.881
Tsac_0113,Tsac_2254,Tsac_0900	fig|31899.10.peg.2897,fig|31899.10.peg.295,fig|31899.10.peg.3076
Tsac_1281	-
-	fig|31899.10.peg.635
-	fig|31899.10.peg.601
-	fig|31899.10.peg.244
-	fig|31899.10.peg.507
Tsac_1087,Tsac_1383,Tsac_0605	fig|31899.10.peg.209
-	fig|31899.10.peg.71
-	fig|31899.10.peg.3126
-	fig|31899.10.peg.3114
-	fig|31899.10.peg.3090
-	fig|31899.10.peg.3085
-	fig|31899.10.peg.3067
-	fig|31899.10.peg.3030,fig|31899.10.peg.3065
-	fig|31899.10.peg.3006
-	fig|31899.10.peg.3004
-	fig|31899.10.peg.3003
-	fig|31899.10.peg.2875
-	fig|31899.10.peg.2853
-	fig|31899.10.peg.2806
-	fig|31899.10.peg.418
-	fig|31899.10.peg.421
-	fig|31899.10.peg.2802,fig|31899.10.peg.867
Tsac_0530	fig|31899.10.peg.2647
-	fig|31899.10.peg.2760
Tsac_0762	-
Tsac_0293	fig|31899.10.peg.2593
Tsac_2440	-
Tsac_2432	-
-	fig|31899.10.peg.2389
-	fig|31899.10.peg.2347
-	fig|31899.10.peg.1408
Tsac_1767	fig|31899.10.peg.1451
-	fig|31899.10.peg.1499
-	fig|31899.10.peg.1681
-	fig|31899.10.peg.2506,fig|31899.10.peg.902
-	fig|31899.10.peg.133
-	fig|31899.10.peg.1934
Tsac_2539,Tsac_0055	fig|31899.10.peg.1974
Tsac_1974	fig|31899.10.peg.1145
-	fig|31899.10.peg.109
-	fig|31899.10.peg.455
-	fig|31899.10.peg.2097
-	fig|31899.10.peg.2115
Tsac_2658	fig|31899.10.peg.2161
-	fig|31899.10.peg.715,fig|31899.10.peg.951
-	fig|31899.10.peg.700
-	fig|31899.10.peg.1290
Tsac_1465	fig|31899.10.peg.329
-	fig|31899.10.peg.1039
-	fig|31899.10.peg.992
-	fig|31899.10.peg.3001
-	fig|31899.10.peg.3002
Tsac_1864	fig|31899.10.peg.1828,fig|31899.10.peg.3015
-	fig|31899.10.peg.3024
-	fig|31899.10.peg.3027
-	fig|31899.10.peg.3028
-	fig|31899.10.peg.3029
-	fig|31899.10.peg.3042
-	fig|31899.10.peg.3046
-	fig|31899.10.peg.3048
-	fig|31899.10.peg.3049
-	fig|31899.10.peg.3051
-	fig|31899.10.peg.186,fig|31899.10.peg.234,fig|31899.10.peg.2535,fig|31899.10.peg.3052
-	fig|31899.10.peg.3072
-	fig|31899.10.peg.3080
-	fig|31899.10.peg.3086
Tsac_1459	-
-	fig|31899.10.peg.619
-	fig|31899.10.peg.2829
-	fig|31899.10.peg.2921
-	fig|31899.10.peg.2082
Tsac_1347,Tsac_0288	fig|31899.10.peg.2876
-	fig|31899.10.peg.2366
-	fig|31899.10.peg.431
Tsac_2464	fig|31899.10.peg.413
-	fig|31899.10.peg.400
-	fig|31899.10.peg.272
-	fig|31899.10.peg.332
-	fig|31899.10.peg.340
Tsac_1242	fig|31899.10.peg.716
Tsac_1183,Tsac_2375	fig|31899.10.peg.723
Tsac_1358	fig|31899.10.peg.545,fig|31899.10.peg.734
-	fig|31899.10.peg.788
-	fig|31899.10.peg.838
-	fig|31899.10.peg.397
-	fig|31899.10.peg.520
-	fig|31899.10.peg.981
Tsac_2278	-
Tsac_2275	-
-	fig|31899.10.peg.1326
-	fig|31899.10.peg.1331
-	fig|31899.10.peg.2483
-	fig|31899.10.peg.2441
Tsac_1949	fig|31899.10.peg.2392
-	fig|31899.10.peg.1908
Tsac_1863,Tsac_1908	fig|31899.10.peg.1882,fig|31899.10.peg.2297
-	fig|31899.10.peg.1812
-	fig|31899.10.peg.392
Tsac_0418	fig|31899.10.peg.1658
-	fig|31899.10.peg.1650
fig|1094508.3.peg.1849	fig|31899.10.peg.1531
-	fig|31899.10.peg.2938
-	fig|31899.10.peg.1396
Tsac_1073	fig|31899.10.peg.1351
-	fig|31899.10.peg.2931
-	fig|31899.10.peg.1291
-	fig|31899.10.peg.1284
-	fig|31899.10.peg.1239
-	fig|31899.10.peg.1047
-	fig|31899.10.peg.926
-	fig|31899.10.peg.893
-	fig|31899.10.peg.892
Tsac_0795	fig|31899.10.peg.415,fig|31899.10.peg.884
-	fig|31899.10.peg.871
-	fig|31899.10.peg.825,fig|31899.10.peg.919
-	fig|31899.10.peg.192
Tsac_2338	fig|31899.10.peg.642
Tsac_1070	fig|31899.10.peg.2898
Tsac_0445	fig|31899.10.peg.587
Tsac_1197	fig|31899.10.peg.563
Tsac_1198	fig|31899.10.peg.562
-	fig|31899.10.peg.540
-	fig|31899.10.peg.537
-	fig|31899.10.peg.2446,fig|31899.10.peg.460
-	fig|31899.10.peg.198
-	fig|31899.10.peg.222
-	fig|31899.10.peg.211,fig|31899.10.peg.324
-	fig|31899.10.peg.291
-	fig|31899.10.peg.296
-	fig|31899.10.peg.298
-	fig|31899.10.peg.349
-	fig|31899.10.peg.375
-	fig|31899.10.peg.2696
-	fig|31899.10.peg.2626
-	fig|31899.10.peg.3130
-	fig|31899.10.peg.2823,fig|31899.10.peg.3061
Tsac_0869	-
-	fig|31899.10.peg.3121
-	fig|31899.10.peg.2990
-	fig|31899.10.peg.2996
-	fig|31899.10.peg.2487
Tsac_1428	fig|31899.10.peg.2458
-	fig|31899.10.peg.473
Tsac_0760	-
-	fig|31899.10.peg.2353
Tsac_0299	fig|31899.10.peg.2307
-	fig|31899.10.peg.2316
Tsac_0758	fig|31899.10.peg.2303
-	fig|31899.10.peg.2299
-	fig|31899.10.peg.2298
-	fig|31899.10.peg.2609
-	fig|31899.10.peg.2608
-	fig|31899.10.peg.2581
Tsac_2057	fig|31899.10.peg.2045
Tsac_1002	fig|31899.10.peg.2023
-	fig|31899.10.peg.1200
-	fig|31899.10.peg.2420
-	fig|31899.10.peg.2388
-	fig|31899.10.peg.2553,fig|31899.10.peg.80
-	fig|31899.10.peg.1547
-	fig|31899.10.peg.1909
Tsac_1713	fig|31899.10.peg.1514
-	fig|31899.10.peg.709
Tsac_2021	fig|31899.10.peg.564
-	fig|31899.10.peg.566
-	fig|31899.10.peg.578
-	fig|31899.10.peg.590
-	fig|31899.10.peg.1715
-	fig|31899.10.peg.1704
-	fig|31899.10.peg.1689
-	fig|31899.10.peg.1662
-	fig|31899.10.peg.1899
-	fig|31899.10.peg.1660
Tsac_2482	fig|31899.10.peg.1897
Tsac_1269,Tsac_2208,Tsac_0339	fig|31899.10.peg.878
Tsac_0170	fig|31899.10.peg.1896
-	fig|31899.10.peg.82
-	fig|31899.10.peg.81
Tsac_2463	fig|31899.10.peg.414
Tsac_2250,Tsac_2548,Tsac_0336,Tsac_0337,Tsac_0382	fig|31899.10.peg.168,fig|31899.10.peg.2020,fig|31899.10.peg.2021,fig|31899.10.peg.2080,fig|31899.10.peg.427,fig|31899.10.peg.428,fig|31899.10.peg.600,fig|31899.10.peg.738,fig|31899.10.peg.886
Tsac_2230,Tsac_2603	-
-	fig|31899.10.peg.774
Tsac_2106	fig|31899.10.peg.1601
-	fig|31899.10.peg.1583
Tsac_1880	fig|31899.10.peg.1810,fig|31899.10.peg.1872
-	fig|31899.10.peg.1632
Tsac_1701	fig|31899.10.peg.1863
-	fig|31899.10.peg.1045
-	fig|31899.10.peg.1013,fig|31899.10.peg.2798
-	fig|31899.10.peg.1032
-	fig|31899.10.peg.1028
-	fig|31899.10.peg.2124
-	fig|31899.10.peg.2122
-	fig|31899.10.peg.2121
Tsac_2282	-
-	fig|31899.10.peg.2109
-	fig|31899.10.peg.2106
Tsac_1548,Tsac_1997	fig|31899.10.peg.2132,fig|31899.10.peg.2270
Tsac_1010	fig|31899.10.peg.2255
Tsac_1021	fig|31899.10.peg.2244
Tsac_1023	fig|31899.10.peg.2242
Tsac_1024	fig|31899.10.peg.2241
Tsac_1031	fig|31899.10.peg.2235
Tsac_1036	fig|31899.10.peg.2230
Tsac_1037	fig|31899.10.peg.2229
Tsac_1039	fig|31899.10.peg.2227
Tsac_1040	fig|31899.10.peg.2226
-	fig|31899.10.peg.2220
-	fig|31899.10.peg.2218
-	fig|31899.10.peg.2217
-	fig|31899.10.peg.640
Tsac_1684	fig|31899.10.peg.643
Tsac_2660	fig|31899.10.peg.2163
-	fig|31899.10.peg.2158
-	fig|31899.10.peg.2157
-	fig|31899.10.peg.2155
-	fig|31899.10.peg.1826
Tsac_0576	fig|31899.10.peg.2137
-	fig|31899.10.peg.717
-	fig|31899.10.peg.1494
-	fig|31899.10.peg.1484
Tsac_1925	fig|31899.10.peg.1483
-	fig|31899.10.peg.1817
-	fig|31899.10.peg.2182
-	fig|31899.10.peg.2168
-	fig|31899.10.peg.2167
-	fig|31899.10.peg.914
Tsac_2529	fig|31899.10.peg.938
Tsac_0638	fig|31899.10.peg.943
-	fig|31899.10.peg.949
Tsac_2607	fig|31899.10.peg.1811
-	fig|31899.10.peg.1283
-	fig|31899.10.peg.1292
-	fig|31899.10.peg.495
-	fig|31899.10.peg.494
-	fig|31899.10.peg.493
Tsac_2236	-
Tsac_2212,Tsac_2235	fig|31899.10.peg.2613
-	fig|31899.10.peg.1805
Tsac_2242	-
-	fig|31899.10.peg.959
Tsac_0018	fig|31899.10.peg.2660
Tsac_2813,Tsac_0529	fig|31899.10.peg.2646,fig|31899.10.peg.3036
-	fig|31899.10.peg.461
-	fig|31899.10.peg.467
Tsac_1332	fig|31899.10.peg.2216
Tsac_1329	fig|31899.10.peg.2214
-	fig|31899.10.peg.2213
-	fig|31899.10.peg.1308
-	fig|31899.10.peg.1312
-	fig|31899.10.peg.2085
-	fig|31899.10.peg.2066
-	fig|31899.10.peg.2855
-	fig|31899.10.peg.2847
-	fig|31899.10.peg.2056
-	fig|31899.10.peg.1213
Tsac_1971	fig|31899.10.peg.1190
-	fig|31899.10.peg.2077
-	fig|31899.10.peg.378
-	fig|31899.10.peg.99
-	fig|31899.10.peg.2098
Tsac_0955	fig|31899.10.peg.1101
Tsac_1351	fig|31899.10.peg.1103,fig|31899.10.peg.1960
-	fig|31899.10.peg.1138
-	fig|31899.10.peg.2768
-	fig|31899.10.peg.2757
-	fig|31899.10.peg.834
-	fig|31899.10.peg.839
-	fig|31899.10.peg.840
-	fig|31899.10.peg.1397
-	fig|31899.10.peg.1407
Tsac_1611	fig|31899.10.peg.1006
-	fig|31899.10.peg.1418
-	fig|31899.10.peg.604
Tsac_1570,Tsac_0311,Tsac_0438	fig|31899.10.peg.1071,fig|31899.10.peg.1238,fig|31899.10.peg.605
-	fig|31899.10.peg.617
-	fig|31899.10.peg.618
-	fig|31899.10.peg.1466
-	fig|31899.10.peg.2570
-	fig|31899.10.peg.2569
Tsac_0011	fig|31899.10.peg.481
-	fig|31899.10.peg.504
-	fig|31899.10.peg.2978
-	fig|31899.10.peg.2979
-	fig|31899.10.peg.970
-	fig|31899.10.peg.973
-	fig|31899.10.peg.974
-	fig|31899.10.peg.1420,fig|31899.10.peg.1435
-	fig|31899.10.peg.991
-	fig|31899.10.peg.988
-	fig|31899.10.peg.986
-	fig|31899.10.peg.1052
Tsac_0328	fig|31899.10.peg.1061
-	fig|31899.10.peg.744
-	fig|31899.10.peg.805
-	fig|31899.10.peg.2891
-	fig|31899.10.peg.2676
-	fig|31899.10.peg.2675
-	fig|31899.10.peg.1750
-	fig|31899.10.peg.1375
-	fig|31899.10.peg.1376
-	fig|31899.10.peg.1377,fig|31899.10.peg.1386,fig|31899.10.peg.1442,fig|31899.10.peg.475
-	fig|31899.10.peg.1371
-	fig|31899.10.peg.897
-	fig|31899.10.peg.1357
-	fig|31899.10.peg.1361
-	fig|31899.10.peg.1362
-	fig|31899.10.peg.2403
-	fig|31899.10.peg.393
-	fig|31899.10.peg.396
-	fig|31899.10.peg.2372
Tsac_0348	fig|31899.10.peg.542
-	fig|31899.10.peg.2129
-	fig|31899.10.peg.2560
-	fig|31899.10.peg.1450
-	fig|31899.10.peg.391
-	fig|31899.10.peg.390
-	fig|31899.10.peg.389
-	fig|31899.10.peg.2099,fig|31899.10.peg.395
-	fig|31899.10.peg.721
-	fig|31899.10.peg.722
-	fig|31899.10.peg.2369
Tsac_1298	fig|31899.10.peg.1733
Tsac_0579	fig|31899.10.peg.1731,fig|31899.10.peg.1739
-	fig|31899.10.peg.654
-	fig|31899.10.peg.653
Tsac_1621	fig|31899.10.peg.681
-	fig|31899.10.peg.693
-	fig|31899.10.peg.1727
-	fig|31899.10.peg.1383
Tsac_2470	fig|31899.10.peg.985
-	fig|31899.10.peg.701
-	fig|31899.10.peg.2361
-	fig|31899.10.peg.1855
-	fig|31899.10.peg.2363
-	fig|31899.10.peg.213
-	fig|31899.10.peg.2783
-	fig|31899.10.peg.1062
Tsac_1975	fig|31899.10.peg.1068
Tsac_0736	fig|31899.10.peg.1077
-	fig|31899.10.peg.1087
Tsac_0521	fig|31899.10.peg.1099
-	fig|31899.10.peg.1330
-	fig|31899.10.peg.1348
-	fig|31899.10.peg.1354
-	fig|31899.10.peg.353
-	fig|31899.10.peg.343
Tsac_0588	fig|31899.10.peg.205,fig|31899.10.peg.260
-	fig|31899.10.peg.307
-	fig|31899.10.peg.210
-	fig|31899.10.peg.410
-	fig|31899.10.peg.181
-	fig|31899.10.peg.160
-	fig|31899.10.peg.1977
-	fig|31899.10.peg.155
-	fig|31899.10.peg.152
-	fig|31899.10.peg.151
-	fig|31899.10.peg.150
-	fig|31899.10.peg.148
-	fig|31899.10.peg.140
-	fig|31899.10.peg.1048
Tsac_2560	fig|31899.10.peg.1218
Tsac_1559	fig|31899.10.peg.1225
-	fig|31899.10.peg.1227
-	fig|31899.10.peg.1230
-	fig|31899.10.peg.1254
-	fig|31899.10.peg.1259
Tsac_1006	fig|31899.10.peg.1266
Tsac_1007	fig|31899.10.peg.1267
-	fig|31899.10.peg.1276
-	fig|31899.10.peg.2507
-	fig|31899.10.peg.2476
-	fig|31899.10.peg.2473
Tsac_1695	fig|31899.10.peg.2471
Tsac_1697	fig|31899.10.peg.2469
-	fig|31899.10.peg.2462
Tsac_2476	fig|31899.10.peg.1167
Tsac_2663	fig|31899.10.peg.2442
-	fig|31899.10.peg.2437
-	fig|31899.10.peg.2753
-	fig|31899.10.peg.2752
-	fig|31899.10.peg.1957
Tsac_1780	fig|31899.10.peg.2730
-	fig|31899.10.peg.2724
-	fig|31899.10.peg.1955
Tsac_1791	fig|31899.10.peg.2717
-	fig|31899.10.peg.2713
-	fig|31899.10.peg.2697
Tsac_2590	fig|31899.10.peg.2693
Tsac_2109	fig|31899.10.peg.2684
-	fig|31899.10.peg.289
-	fig|31899.10.peg.287
-	fig|31899.10.peg.275
Tsac_1213	fig|31899.10.peg.274
-	fig|31899.10.peg.202
-	fig|31899.10.peg.2827
-	fig|31899.10.peg.2824
Tsac_0782	fig|31899.10.peg.2807
-	fig|31899.10.peg.2804
-	fig|31899.10.peg.843
-	fig|31899.10.peg.858
-	fig|31899.10.peg.862
-	fig|31899.10.peg.2948
Tsac_1223	fig|31899.10.peg.2946
-	fig|31899.10.peg.2926
-	fig|31899.10.peg.2922
Tsac_1153	fig|31899.10.peg.1935
-	fig|31899.10.peg.2904
-	fig|31899.10.peg.2903
-	fig|31899.10.peg.2900
-	fig|31899.10.peg.2336
-	fig|31899.10.peg.2332
Tsac_1539	fig|31899.10.peg.2331
Tsac_2104	fig|31899.10.peg.1602
Tsac_1848	fig|31899.10.peg.1622
-	fig|31899.10.peg.1723
Tsac_2051	fig|31899.10.peg.1756
-	fig|31899.10.peg.1791
Tsac_2116	fig|31899.10.peg.1795
-	fig|31899.10.peg.1926
Tsac_1163	fig|31899.10.peg.576
Tsac_1861	fig|31899.10.peg.1989
Tsac_0004	fig|31899.10.peg.401
Tsac_0244	fig|31899.10.peg.2087
-	fig|31899.10.peg.2212
-	fig|31899.10.peg.2534
-	fig|31899.10.peg.2308
-	fig|31899.10.peg.2391
-	fig|31899.10.peg.615
-	fig|31899.10.peg.2413
Tsac_1262	fig|31899.10.peg.625
Tsac_0992	fig|31899.10.peg.2595
Tsac_1638,Tsac_0636,Tsac_0756	fig|31899.10.peg.2596
-	fig|31899.10.peg.2643
-	fig|31899.10.peg.637
-	fig|31899.10.peg.2700
-	fig|31899.10.peg.2782
Tsac_1103	-
-	fig|31899.10.peg.2924
Tsac_0746	fig|31899.10.peg.2985
-	fig|31899.10.peg.132
-	fig|31899.10.peg.1119,fig|31899.10.peg.528,fig|31899.10.peg.795
-	fig|31899.10.peg.869
-	fig|31899.10.peg.3057
-	fig|31899.10.peg.918
-	fig|31899.10.peg.1007
Tsac_1352	fig|31899.10.peg.1104,fig|31899.10.peg.1959
-	fig|31899.10.peg.2103,fig|31899.10.peg.952
-	fig|31899.10.peg.1150
-	fig|31899.10.peg.1286
-	fig|31899.10.peg.2572
Tsac_1732	fig|31899.10.peg.2756
Tsac_1753	fig|31899.10.peg.1639
Tsac_0985	-
Tsac_1172	-
-	fig|31899.10.peg.879
Tsac_0338	-
Tsac_1150	fig|31899.10.peg.1700
Tsac_0208	fig|31899.10.peg.1301
Tsac_2646	-
Tsac_1456	fig|31899.10.peg.1307,fig|31899.10.peg.1309,fig|31899.10.peg.2598,fig|31899.10.peg.91
Tsac_1169,Tsac_2532,Tsac_0699	fig|31899.10.peg.1438,fig|31899.10.peg.2812,fig|31899.10.peg.2928,fig|31899.10.peg.503,fig|31899.10.peg.778
-	fig|31899.10.peg.603
Tsac_1517,Tsac_0702	fig|31899.10.peg.812
-	fig|31899.10.peg.2630
-	fig|31899.10.peg.2971
-	fig|31899.10.peg.2905,fig|31899.10.peg.2960
Tsac_1316	-
Tsac_1285,Tsac_0227	fig|31899.10.peg.127,fig|31899.10.peg.2791
Tsac_0051	-
Tsac_0688	fig|31899.10.peg.1586,fig|31899.10.peg.1594,fig|31899.10.peg.1962
Tsac_0946	-
Tsac_0079	fig|31899.10.peg.971
Tsac_1633	fig|31899.10.peg.2414
Tsac_1642	fig|31899.10.peg.771
Tsac_1217	-
-	fig|31899.10.peg.425
Tsac_0160,Tsac_0239	-
Tsac_1566	fig|31899.10.peg.1234
-	fig|31899.10.peg.620
Tsac_2117	fig|31899.10.peg.1794
Tsac_2119	fig|31899.10.peg.1792
Tsac_2125	-
Tsac_0620	-
Tsac_0824	-
-	fig|31899.10.peg.128
Tsac_0238	fig|31899.10.peg.2149
Tsac_1288	fig|31899.10.peg.1261
Tsac_1059	-
Tsac_2497	-
Tsac_1509,Tsac_2304	fig|31899.10.peg.2883,fig|31899.10.peg.814
Tsac_2597	-
Tsac_1339	fig|31899.10.peg.731
Tsac_2479	fig|31899.10.peg.2664
Tsac_1814	fig|31899.10.peg.2325
Tsac_1811	fig|31899.10.peg.2328
-	fig|31899.10.peg.2775
Tsac_0666	fig|31899.10.peg.966
Tsac_2287	-
Tsac_1354	fig|31899.10.peg.126
Tsac_0792	-
Tsac_1345	-
Tsac_0939	-
Tsac_2329	fig|31899.10.peg.94
Tsac_1027	fig|31899.10.peg.2238
Tsac_1017	fig|31899.10.peg.2248
Tsac_1016	fig|31899.10.peg.2249
Tsac_1157	fig|31899.10.peg.571
Tsac_1003	fig|31899.10.peg.1263
-	fig|31899.10.peg.2769
Tsac_1261	-
Tsac_1406	-
-	fig|31899.10.peg.589
-	fig|31899.10.peg.932
-	fig|31899.10.peg.976
Tsac_0110	fig|31899.10.peg.1585
-	fig|31899.10.peg.899
-	fig|31899.10.peg.2657
Tsac_0729	fig|31899.10.peg.2002
-	fig|31899.10.peg.3039
-	fig|31899.10.peg.1329
-	fig|31899.10.peg.173
Tsac_2730	-
Tsac_2731	-
Tsac_2405,Tsac_0850	fig|31899.10.peg.2557
-	fig|31899.10.peg.3116
Tsac_0764	-
Tsac_1452	fig|31899.10.peg.581,fig|31899.10.peg.584
-	fig|31899.10.peg.736
-	fig|31899.10.peg.1029
Tsac_2095	-
Tsac_1410	-
Tsac_2092	-
-	fig|31899.10.peg.3069
-	fig|31899.10.peg.1333
-	fig|31899.10.peg.638
Tsac_2425	-
Tsac_1447	-
Tsac_1444	fig|31899.10.peg.1316
Tsac_0534	-
Tsac_2474	fig|31899.10.peg.2127
Tsac_0028	fig|31899.10.peg.955
Tsac_0308	fig|31899.10.peg.851
-	fig|31899.10.peg.1682
-	fig|31899.10.peg.1729
-	fig|31899.10.peg.977
Tsac_0080	fig|31899.10.peg.1907
Tsac_2206	fig|31899.10.peg.2277
Tsac_0491	fig|31899.10.peg.1402
Tsac_0982	fig|31899.10.peg.2493
-	fig|31899.10.peg.582
Tsac_1468,Tsac_2371,Tsac_0333	fig|31899.10.peg.135,fig|31899.10.peg.2076,fig|31899.10.peg.2086,fig|31899.10.peg.2869,fig|31899.10.peg.496
-	fig|31899.10.peg.849
Tsac_1236	fig|31899.10.peg.2314
Tsac_1239	fig|31899.10.peg.2311
Tsac_1858	fig|31899.10.peg.1611
Tsac_1930	fig|31899.10.peg.1477
Tsac_2313	fig|31899.10.peg.2523,fig|31899.10.peg.2972
-	fig|31899.10.peg.2736
Tsac_1777	fig|31899.10.peg.2733
Tsac_1790	fig|31899.10.peg.2718
Tsac_1803	-
Tsac_1809	fig|31899.10.peg.2698
Tsac_1688	-
-	fig|31899.10.peg.1457
Tsac_1689	fig|31899.10.peg.1064
Tsac_0263	-
Tsac_0615	fig|31899.10.peg.1628
Tsac_1721	-
Tsac_1724	fig|31899.10.peg.1524
Tsac_0572	fig|31899.10.peg.995
-	fig|31899.10.peg.2030
Tsac_1140	fig|31899.10.peg.2419
-	fig|31899.10.peg.2662
Tsac_0062	-
Tsac_2182	-
Tsac_0987	fig|31899.10.peg.1005
Tsac_0860	-
Tsac_0861	-
Tsac_0745	-
-	fig|31899.10.peg.950
-	fig|31899.10.peg.3013
Tsac_1227	fig|31899.10.peg.1734
Tsac_0926	-
Tsac_0672	-
Tsac_0673	-
Tsac_0368	-
Tsac_0059	-
Tsac_2643	-
Tsac_2167	-
Tsac_0945	fig|31899.10.peg.1806
Tsac_1740	fig|31899.10.peg.1714
Tsac_1869	fig|31899.10.peg.1993
-	fig|31899.10.peg.3033
Tsac_2439	-
Tsac_2442	-
Tsac_2134	fig|31899.10.peg.1779
Tsac_1882	-
Tsac_2446	-
Tsac_1651	fig|31899.10.peg.1685
Tsac_2114	fig|31899.10.peg.1797
Tsac_0564	fig|31899.10.peg.935
Tsac_1901	fig|31899.10.peg.336
Tsac_2545	-
Tsac_1920	fig|31899.10.peg.1822
-	fig|31899.10.peg.2679
-	fig|31899.10.peg.1479
Tsac_1936	fig|31899.10.peg.1471
Tsac_1941,Tsac_2173	fig|31899.10.peg.2206
Tsac_0629	-
-	fig|31899.10.peg.1664
Tsac_1655	fig|31899.10.peg.1673
Tsac_0387	fig|31899.10.peg.216,fig|31899.10.peg.512
Tsac_0513	fig|31899.10.peg.2440
Tsac_0682	fig|31899.10.peg.1570
Tsac_0126	fig|31899.10.peg.204
Tsac_2129	fig|31899.10.peg.1784
Tsac_2198	fig|31899.10.peg.1692
Tsac_1610	-
Tsac_2500	fig|31899.10.peg.2741
Tsac_2524	-
Tsac_1643	fig|31899.10.peg.772
Tsac_0193,Tsac_2064,Tsac_0595	fig|31899.10.peg.2053,fig|31899.10.peg.2612,fig|31899.10.peg.631
-	fig|31899.10.peg.2826
Tsac_1508,Tsac_1516	fig|31899.10.peg.813,fig|31899.10.peg.818
Tsac_0029	-
Tsac_2345	-
Tsac_2342	-
Tsac_0134,Tsac_0272	fig|31899.10.peg.2832,fig|31899.10.peg.492
Tsac_1306	-
Tsac_1232,Tsac_1487	fig|31899.10.peg.1928,fig|31899.10.peg.2018,fig|31899.10.peg.2934,fig|31899.10.peg.964
-	fig|31899.10.peg.678
Tsac_0108,Tsac_0031	-
Tsac_1074,Tsac_2272,Tsac_2318,Tsac_2821	fig|31899.10.peg.146,fig|31899.10.peg.1509,fig|31899.10.peg.403,fig|31899.10.peg.416,fig|31899.10.peg.612
Tsac_0038	fig|31899.10.peg.2289
Tsac_1179	fig|31899.10.peg.1968
Tsac_1178	fig|31899.10.peg.1969
-	fig|31899.10.peg.1972
Tsac_2581	fig|31899.10.peg.1940
-	fig|31899.10.peg.1289
