Tag	1094508.3	203119.11	31899.1
TAG11472	-	fig|203119.11.peg.159	-
TAG11473	-	fig|203119.11.peg.1604	-
TAG11474	-	fig|203119.11.peg.1605	-
TAG11475	-	fig|203119.11.peg.1607	-
TAG11476	-	fig|203119.11.peg.1608	-
TAG11477	-	fig|203119.11.peg.1609	-
TAG11478	-	fig|203119.11.peg.1611	-
TAG11479	-	fig|203119.11.peg.1612	-
TAG11480	-	fig|203119.11.peg.1613	-
TAG11481	-	fig|203119.11.peg.1614	-
TAG11482	-	fig|203119.11.peg.1615	-
TAG11483	-	fig|203119.11.peg.1616	-
TAG11484	-	fig|203119.11.peg.1617	-
TAG11485	-	fig|203119.11.peg.1618	-
TAG11486	-	fig|203119.11.peg.1623	-
TAG11487	-	fig|203119.11.peg.1624	-
TAG11488	-	fig|203119.11.peg.1625	-
TAG11489	-	fig|203119.11.peg.1626	-
TAG11490	-	fig|203119.11.peg.1627	-
TAG11491	-	fig|203119.11.peg.1628	-
TAG11492	-	fig|203119.11.peg.1629	-
TAG11493	-	fig|203119.11.peg.1631	-
TAG11494	-	fig|203119.11.peg.1632	-
TAG11495	-	fig|203119.11.peg.1633	-
TAG11496	-	fig|203119.11.peg.1634	-
TAG11497	-	fig|203119.11.peg.1635	-
TAG11498	-	fig|203119.11.peg.1636	-
TAG11499	-	fig|203119.11.peg.1637	-
TAG11500	-	fig|203119.11.peg.1638	-
TAG11501	-	fig|203119.11.peg.1640	-
TAG11502	-	fig|203119.11.peg.1642	-
TAG11503	-	fig|203119.11.peg.1644	-
TAG11504	-	fig|203119.11.peg.1645	-
TAG11505	-	fig|203119.11.peg.1646	-
TAG11506	-	fig|203119.11.peg.1647	-
TAG11507	-	fig|203119.11.peg.1648	-
TAG11508	-	fig|203119.11.peg.1649	-
TAG11509	-	fig|203119.11.peg.1650	-
TAG11510	fig|1094508.3.peg.2607	fig|203119.11.peg.1652	-
TAG11511	fig|1094508.3.peg.2606	fig|203119.11.peg.1653	-
TAG11512	-	fig|203119.11.peg.1658	-
TAG11513	-	fig|203119.11.peg.1659	-
TAG11514	-	fig|203119.11.peg.1660	-
TAG11515	fig|1094508.3.peg.1141	fig|203119.11.peg.1661	-
TAG11516	-	fig|203119.11.peg.1662	-
TAG11517	-	fig|203119.11.peg.1663	-
TAG11518	-	fig|203119.11.peg.1664	-
TAG11519	-	fig|203119.11.peg.1666	-
TAG11520	-	fig|203119.11.peg.1667	-
TAG11521	-	fig|203119.11.peg.1668	-
TAG11522	fig|1094508.3.peg.2267	fig|203119.11.peg.1670	-
TAG11523	-	fig|203119.11.peg.1671	-
TAG11524	fig|1094508.3.peg.2507	fig|203119.11.peg.1672	-
TAG11525	-	fig|203119.11.peg.1674	-
TAG11526	-	fig|203119.11.peg.1682	-
TAG11527	-	fig|203119.11.peg.1683	-
TAG11528	-	fig|203119.11.peg.1685	-
TAG11529	-	fig|203119.11.peg.1687	-
TAG11530	-	fig|203119.11.peg.1688	-
TAG11531	-	fig|203119.11.peg.1689	-
TAG11532	fig|1094508.3.peg.2137	fig|203119.11.peg.168	fig|31899.10.peg.2685
TAG11533	fig|1094508.3.peg.378	fig|203119.11.peg.1690	fig|31899.10.peg.2617
TAG11534	-	fig|203119.11.peg.1691	-
TAG11535	-	fig|203119.11.peg.1692	-
TAG11536	-	fig|203119.11.peg.1693	-
TAG11537	-	fig|203119.11.peg.1694	-
TAG11538	-	fig|203119.11.peg.1695	-
TAG11539	-	fig|203119.11.peg.1697	-
TAG11540	-	fig|203119.11.peg.1703	-
TAG11541	-	fig|203119.11.peg.1705	-
TAG11542	-	fig|203119.11.peg.1709	-
TAG11543	-	fig|203119.11.peg.170	-
TAG11544	-	fig|203119.11.peg.1717	-
TAG11545	-	fig|203119.11.peg.1727	-
TAG11546	-	fig|203119.11.peg.1729	-
TAG11547	-	fig|203119.11.peg.1735	-
TAG11548	-	fig|203119.11.peg.1739	-
TAG11549	-	fig|203119.11.peg.1742	-
TAG11550	-	fig|203119.11.peg.1744	-
TAG11551	-	fig|203119.11.peg.175	-
TAG11552	-	fig|203119.11.peg.1753	-
TAG11553	-	fig|203119.11.peg.1754	-
TAG11554	-	fig|203119.11.peg.1757	-
TAG11555	-	fig|203119.11.peg.1758	-
TAG11556	-	fig|203119.11.peg.1759	-
TAG11557	-	fig|203119.11.peg.1760	-
TAG11558	-	fig|203119.11.peg.1761	-
TAG11559	-	fig|203119.11.peg.1762	-
TAG11560	-	fig|203119.11.peg.1763	-
TAG11561	-	fig|203119.11.peg.1764	-
TAG11562	-	fig|203119.11.peg.1765	-
TAG11563	-	fig|203119.11.peg.1766	-
TAG11564	-	fig|203119.11.peg.1769	-
TAG11565	-	fig|203119.11.peg.1770	-
TAG11566	-	fig|203119.11.peg.1771	-
TAG11567	-	fig|203119.11.peg.1772	-
TAG11568	-	fig|203119.11.peg.1773	-
TAG11569	-	fig|203119.11.peg.1774	-
TAG11570	-	fig|203119.11.peg.1775	-
TAG11571	-	fig|203119.11.peg.1776	-
TAG11572	-	fig|203119.11.peg.1779	-
TAG11573	-	fig|203119.11.peg.1780	-
TAG11574	-	fig|203119.11.peg.1781	-
TAG11575	-	fig|203119.11.peg.1782	-
TAG11576	-	fig|203119.11.peg.1783	-
TAG11577	-	fig|203119.11.peg.1784	-
TAG11578	-	fig|203119.11.peg.1785	-
TAG11579	-	fig|203119.11.peg.1786	-
TAG11580	-	fig|203119.11.peg.1788	-
TAG11581	-	fig|203119.11.peg.1789	-
TAG11582	-	fig|203119.11.peg.1790	-
TAG11583	-	fig|203119.11.peg.1791	-
TAG11584	-	fig|203119.11.peg.1792	-
TAG11585	-	fig|203119.11.peg.1793	-
TAG11586	-	fig|203119.11.peg.1795	-
TAG11587	-	fig|203119.11.peg.1796	-
TAG11588	-	fig|203119.11.peg.1797	-
TAG11589	-	fig|203119.11.peg.179	-
TAG11590	-	fig|203119.11.peg.17	-
TAG11591	-	fig|203119.11.peg.1800	-
TAG11592	-	fig|203119.11.peg.1801	-
TAG11593	-	fig|203119.11.peg.1802	-
TAG11594	-	fig|203119.11.peg.1803	-
TAG11595	-	fig|203119.11.peg.1804	-
TAG11596	-	fig|203119.11.peg.1807	-
TAG11597	-	fig|203119.11.peg.1808	-
TAG11598	-	fig|203119.11.peg.1809	-
TAG11599	-	fig|203119.11.peg.180	-
TAG11600	-	fig|203119.11.peg.1815	-
TAG11601	-	fig|203119.11.peg.1816	-
TAG11602	-	fig|203119.11.peg.1817	-
TAG11603	-	fig|203119.11.peg.1818	-
TAG11604	-	fig|203119.11.peg.1820	-
TAG11605	-	fig|203119.11.peg.1821	-
TAG11606	-	fig|203119.11.peg.1822	-
TAG11607	-	fig|203119.11.peg.1823	-
TAG11608	-	fig|203119.11.peg.1824	-
TAG11609	-	fig|203119.11.peg.1825	-
TAG11610	-	fig|203119.11.peg.1826	-
TAG11611	-	fig|203119.11.peg.1828	-
TAG11612	-	fig|203119.11.peg.1829	-
TAG11613	-	fig|203119.11.peg.1831	-
TAG11614	-	fig|203119.11.peg.1832	-
TAG11615	-	fig|203119.11.peg.1833	-
TAG11616	-	fig|203119.11.peg.1834	-
TAG11617	-	fig|203119.11.peg.1835	-
TAG11618	-	fig|203119.11.peg.1836	-
TAG11619	-	fig|203119.11.peg.1837	-
TAG11620	-	fig|203119.11.peg.1838	-
TAG11621	-	fig|203119.11.peg.183	-
TAG11622	-	fig|203119.11.peg.1840	-
TAG11623	-	fig|203119.11.peg.1841	-
TAG11624	-	fig|203119.11.peg.1843	-
TAG11625	-	fig|203119.11.peg.1844	-
TAG11626	-	fig|203119.11.peg.184	-
TAG11627	-	fig|203119.11.peg.1850	-
TAG11628	-	fig|203119.11.peg.1851	-
TAG11629	-	fig|203119.11.peg.1853	-
TAG11630	-	fig|203119.11.peg.1855	-
TAG11631	-	fig|203119.11.peg.185	-
TAG11632	-	fig|203119.11.peg.1860	-
TAG11633	-	fig|203119.11.peg.1861	-
TAG11634	-	fig|203119.11.peg.1865	-
TAG11635	-	fig|203119.11.peg.1866	-
TAG11636	fig|1094508.3.peg.1456	fig|203119.11.peg.1868	fig|31899.10.peg.2193
TAG11637	-	fig|203119.11.peg.186	-
TAG11638	fig|1094508.3.peg.2663	fig|203119.11.peg.1873	fig|31899.10.peg.863
TAG11639	-	fig|203119.11.peg.1874	-
TAG11640	-	fig|203119.11.peg.1875	-
TAG11641	-	fig|203119.11.peg.1876	-
TAG11642	-	fig|203119.11.peg.1877	-
TAG11643	-	fig|203119.11.peg.1878	-
TAG11644	fig|1094508.3.peg.1058	fig|203119.11.peg.1880	fig|31899.10.peg.2616
TAG11645	-	fig|203119.11.peg.1881	-
TAG11646	-	fig|203119.11.peg.188	-
TAG11647	-	fig|203119.11.peg.1891	-
TAG11648	-	fig|203119.11.peg.1893	-
TAG11649	fig|1094508.3.peg.2654	fig|203119.11.peg.1898	-
TAG11650	-	fig|203119.11.peg.1899	-
TAG11651	-	fig|203119.11.peg.189	-
TAG11652	-	fig|203119.11.peg.18	-
TAG11653	-	fig|203119.11.peg.1900	-
TAG11654	-	fig|203119.11.peg.1902	-
TAG11655	-	fig|203119.11.peg.1903	-
TAG11656	-	fig|203119.11.peg.1906	-
TAG11657	-	fig|203119.11.peg.1907	-
TAG11658	-	fig|203119.11.peg.1908	-
TAG11659	-	fig|203119.11.peg.1909	-
TAG11660	-	fig|203119.11.peg.1910	-
TAG11661	-	fig|203119.11.peg.1911	-
TAG11662	-	fig|203119.11.peg.1912	-
TAG11663	-	fig|203119.11.peg.1913	-
TAG11664	-	fig|203119.11.peg.1914	-
TAG11665	-	fig|203119.11.peg.1918	-
TAG11666	-	fig|203119.11.peg.1920	-
TAG11667	-	fig|203119.11.peg.1921	-
TAG11668	-	fig|203119.11.peg.1922	-
TAG11669	-	fig|203119.11.peg.1924	-
TAG11670	"fig|1094508.3.peg.2256,fig|1094508.3.peg.2639"	fig|203119.11.peg.1927	fig|31899.10.peg.1877
TAG11671	-	fig|203119.11.peg.1931	-
TAG11672	-	fig|203119.11.peg.1932	-
TAG11673	-	fig|203119.11.peg.1933	-
TAG11674	-	fig|203119.11.peg.1934	-
TAG11675	-	fig|203119.11.peg.1935	-
TAG11676	-	fig|203119.11.peg.1936	-
TAG11677	-	fig|203119.11.peg.1937	-
TAG11678	-	fig|203119.11.peg.1938	-
TAG11679	-	fig|203119.11.peg.1939	-
TAG11680	fig|1094508.3.peg.1704	fig|203119.11.peg.193	fig|31899.10.peg.1596
TAG11681	-	fig|203119.11.peg.1940	-
TAG11682	-	fig|203119.11.peg.1941	-
TAG11683	-	fig|203119.11.peg.1942	-
TAG11684	-	fig|203119.11.peg.1943	-
TAG11685	-	fig|203119.11.peg.1944	-
TAG11686	-	fig|203119.11.peg.1950	-
TAG11687	-	fig|203119.11.peg.1956	-
TAG11688	-	fig|203119.11.peg.1957	-
TAG11689	-	fig|203119.11.peg.1958	-
TAG11690	-	fig|203119.11.peg.1961	-
TAG11691	-	fig|203119.11.peg.196	-
TAG11692	-	fig|203119.11.peg.1970	-
TAG11693	fig|1094508.3.peg.810	fig|203119.11.peg.1972	fig|31899.10.peg.1559
TAG11694	-	fig|203119.11.peg.1973	-
TAG11695	-	fig|203119.11.peg.1979	-
TAG11696	-	fig|203119.11.peg.197	-
TAG11697	-	fig|203119.11.peg.1980	-
TAG11698	-	fig|203119.11.peg.1982	-
TAG11699	-	fig|203119.11.peg.1983	-
TAG11700	-	fig|203119.11.peg.1984	-
TAG11701	-	fig|203119.11.peg.1985	-
TAG11702	-	fig|203119.11.peg.1986	-
TAG11703	-	fig|203119.11.peg.1987	-
TAG11704	-	fig|203119.11.peg.1991	-
TAG11705	-	fig|203119.11.peg.1992	-
TAG11706	-	fig|203119.11.peg.1993	-
TAG11707	-	fig|203119.11.peg.1994	-
TAG11708	-	fig|203119.11.peg.1996	-
TAG11709	-	fig|203119.11.peg.1998	-
TAG11710	-	fig|203119.11.peg.19	-
TAG11711	fig|1094508.3.peg.1567	fig|203119.11.peg.1	-
TAG11712	-	fig|203119.11.peg.2000	-
TAG11713	-	fig|203119.11.peg.2001	-
TAG11714	-	fig|203119.11.peg.2002	-
TAG11715	-	fig|203119.11.peg.2003	-
TAG11716	-	fig|203119.11.peg.2004	-
TAG11717	-	fig|203119.11.peg.2005	-
TAG11718	-	fig|203119.11.peg.2006	-
TAG11719	-	fig|203119.11.peg.2007	-
TAG11720	-	fig|203119.11.peg.2011	-
TAG11721	-	fig|203119.11.peg.2012	-
TAG11722	-	fig|203119.11.peg.2013	-
TAG11723	-	fig|203119.11.peg.2014	-
TAG11724	-	fig|203119.11.peg.2015	-
TAG11725	-	fig|203119.11.peg.2016	-
TAG11726	-	fig|203119.11.peg.2017	-
TAG11727	-	fig|203119.11.peg.2018	-
TAG11728	-	fig|203119.11.peg.2019	-
TAG11729	-	fig|203119.11.peg.2020	-
TAG11730	-	fig|203119.11.peg.2021	-
TAG11731	-	fig|203119.11.peg.2022	-
TAG11732	-	fig|203119.11.peg.2023	-
TAG11733	-	fig|203119.11.peg.2024	-
TAG11734	-	fig|203119.11.peg.2025	-
TAG11735	-	fig|203119.11.peg.2026	-
TAG11736	-	fig|203119.11.peg.2027	-
TAG11737	-	fig|203119.11.peg.2028	-
TAG11738	-	fig|203119.11.peg.2029	-
TAG11739	-	fig|203119.11.peg.202	-
TAG11740	-	fig|203119.11.peg.2033	fig|31899.10.peg.2597
TAG11741	-	fig|203119.11.peg.2036	-
TAG11742	-	fig|203119.11.peg.203	-
TAG11743	-	fig|203119.11.peg.2040	-
TAG11744	-	fig|203119.11.peg.2041	-
TAG11745	-	fig|203119.11.peg.2042	-
TAG11746	-	fig|203119.11.peg.2043	-
TAG11747	-	fig|203119.11.peg.2044	-
TAG11748	"fig|1094508.3.peg.1254,fig|1094508.3.peg.379"	"fig|203119.11.peg.1964,fig|203119.11.peg.2045"	"fig|31899.10.peg.2310
TAG11749	fig|1094508.3.peg.303	fig|203119.11.peg.2046	fig|31899.10.peg.2916
TAG11750	-	fig|203119.11.peg.2047	-
TAG11751	-	fig|203119.11.peg.2049	-
TAG11752	-	fig|203119.11.peg.2055	-
TAG11753	-	fig|203119.11.peg.2057	-
TAG11754	fig|1094508.3.peg.1505	fig|203119.11.peg.2059	-
TAG11755	-	fig|203119.11.peg.205	-
TAG11756	"fig|1094508.3.peg.1065,fig|1094508.3.peg.938"	"fig|203119.11.peg.2060,fig|203119.11.peg.2061"	fig|31899.10.peg.154
TAG11757	-	fig|203119.11.peg.2064	-
TAG11758	-	fig|203119.11.peg.2065	-
TAG11759	-	fig|203119.11.peg.2066	-
TAG11760	-	fig|203119.11.peg.2067	-
TAG11761	-	fig|203119.11.peg.206	-
TAG11762	-	fig|203119.11.peg.207	-
TAG11763	-	fig|203119.11.peg.2072	-
TAG11764	-	fig|203119.11.peg.2073	-
TAG11765	-	fig|203119.11.peg.2074	-
TAG11766	-	fig|203119.11.peg.2076	-
TAG11767	-	fig|203119.11.peg.2078	fig|31899.10.peg.2052
TAG11768	-	fig|203119.11.peg.2079	-
TAG11769	-	fig|203119.11.peg.2080	-
TAG11770	-	fig|203119.11.peg.2081	-
TAG11771	-	fig|203119.11.peg.2082	-
TAG11772	-	fig|203119.11.peg.2083	-
TAG11773	-	fig|203119.11.peg.2084	-
TAG11774	-	fig|203119.11.peg.2085	-
TAG11775	-	fig|203119.11.peg.2086	-
TAG11776	-	fig|203119.11.peg.2087	-
TAG11777	-	fig|203119.11.peg.2088	-
TAG11778	-	fig|203119.11.peg.2089	-
TAG11779	-	fig|203119.11.peg.208	-
TAG11780	-	fig|203119.11.peg.2090	-
TAG11781	-	fig|203119.11.peg.2091	-
TAG11782	-	fig|203119.11.peg.2092	-
TAG11783	-	fig|203119.11.peg.2093	-
TAG11784	-	fig|203119.11.peg.2094	-
TAG11785	-	fig|203119.11.peg.2095	-
TAG11786	-	fig|203119.11.peg.2096	-
TAG11787	-	fig|203119.11.peg.2098	-
TAG11788	-	fig|203119.11.peg.2099	-
TAG11789	-	fig|203119.11.peg.209	-
TAG11790	-	fig|203119.11.peg.2100	-
TAG11791	-	fig|203119.11.peg.2101	-
TAG11792	-	fig|203119.11.peg.2102	-
TAG11793	-	fig|203119.11.peg.2103	-
TAG11794	-	fig|203119.11.peg.2104	-
TAG11795	-	fig|203119.11.peg.2105	-
TAG11796	-	fig|203119.11.peg.2106	-
TAG11797	-	fig|203119.11.peg.2107	-
TAG11798	-	fig|203119.11.peg.2108	-
TAG11799	-	fig|203119.11.peg.2109	-
TAG11800	-	fig|203119.11.peg.2110	-
TAG11801	-	fig|203119.11.peg.2111	-
TAG11802	-	fig|203119.11.peg.2112	-
TAG11803	-	fig|203119.11.peg.2113	-
TAG11804	-	fig|203119.11.peg.2114	-
TAG11805	-	fig|203119.11.peg.2115	-
TAG11806	-	fig|203119.11.peg.2116	-
TAG11807	-	fig|203119.11.peg.2117	-
TAG11808	-	fig|203119.11.peg.2118	-
TAG11809	-	fig|203119.11.peg.2119	-
TAG11810	-	fig|203119.11.peg.2120	-
TAG11811	-	fig|203119.11.peg.2121	-
TAG11812	-	fig|203119.11.peg.2122	-
TAG11813	-	fig|203119.11.peg.2123	-
TAG11814	-	fig|203119.11.peg.2124	-
TAG11815	-	fig|203119.11.peg.2127	-
TAG11816	-	fig|203119.11.peg.2128	-
TAG11817	-	fig|203119.11.peg.2129	-
TAG11818	-	fig|203119.11.peg.2130	-
TAG11819	-	fig|203119.11.peg.2131	-
TAG11820	-	fig|203119.11.peg.2132	-
TAG11821	-	fig|203119.11.peg.2133	-
TAG11822	-	fig|203119.11.peg.2134	-
TAG11823	-	fig|203119.11.peg.2135	-
TAG11824	-	fig|203119.11.peg.2136	-
TAG11825	-	fig|203119.11.peg.2137	-
TAG11826	-	fig|203119.11.peg.2138	-
TAG11827	-	fig|203119.11.peg.2139	-
TAG11828	-	fig|203119.11.peg.2140	-
TAG11829	-	fig|203119.11.peg.2141	-
TAG11830	-	fig|203119.11.peg.2142	-
TAG11831	-	fig|203119.11.peg.2143	-
TAG11832	-	fig|203119.11.peg.2144	-
TAG11833	-	fig|203119.11.peg.2145	-
TAG11834	-	fig|203119.11.peg.2146	-
TAG11835	-	fig|203119.11.peg.2147	-
TAG11836	-	fig|203119.11.peg.2148	-
TAG11837	-	fig|203119.11.peg.2149	-
TAG11838	-	fig|203119.11.peg.2150	-
TAG11839	-	fig|203119.11.peg.2151	-
TAG11840	-	fig|203119.11.peg.2152	-
TAG11841	-	fig|203119.11.peg.2153	-
TAG11842	-	fig|203119.11.peg.2154	-
TAG11843	-	fig|203119.11.peg.2156	-
TAG11844	-	fig|203119.11.peg.2157	-
TAG11845	-	fig|203119.11.peg.2158	-
TAG11846	-	fig|203119.11.peg.2159	-
TAG11847	-	fig|203119.11.peg.2160	-
TAG11848	-	fig|203119.11.peg.2161	-
TAG11849	-	fig|203119.11.peg.2162	-
TAG11850	-	fig|203119.11.peg.2163	-
TAG11851	-	fig|203119.11.peg.2164	-
TAG11852	-	fig|203119.11.peg.2167	-
TAG11853	-	fig|203119.11.peg.2168	-
TAG11854	-	fig|203119.11.peg.2169	-
TAG11855	-	fig|203119.11.peg.216	-
TAG11856	-	fig|203119.11.peg.2170	-
TAG11857	-	fig|203119.11.peg.2171	-
TAG11858	-	fig|203119.11.peg.2172	-
TAG11859	-	fig|203119.11.peg.2173	-
TAG11860	-	fig|203119.11.peg.2174	-
TAG11861	-	fig|203119.11.peg.2178	-
TAG11862	-	fig|203119.11.peg.2179	-
TAG11863	-	fig|203119.11.peg.217	-
TAG11864	-	fig|203119.11.peg.2182	-
TAG11865	-	fig|203119.11.peg.2183	-
TAG11866	-	fig|203119.11.peg.2189	-
TAG11867	-	fig|203119.11.peg.218	-
TAG11868	-	fig|203119.11.peg.2190	-
TAG11869	fig|1094508.3.peg.2096	fig|203119.11.peg.2193	fig|31899.10.peg.1950
TAG11870	-	fig|203119.11.peg.219	-
TAG11871	-	fig|203119.11.peg.2200	-
TAG11872	-	fig|203119.11.peg.2201	-
TAG11873	-	fig|203119.11.peg.2203	-
TAG11874	fig|1094508.3.peg.1693	fig|203119.11.peg.2207	fig|31899.10.peg.1271
TAG11875	fig|1094508.3.peg.1691	fig|203119.11.peg.2208	fig|31899.10.peg.1270
TAG11876	-	fig|203119.11.peg.220	-
TAG11877	-	fig|203119.11.peg.2211	-
TAG11878	-	fig|203119.11.peg.2212	-
TAG11879	fig|1094508.3.peg.1862	fig|203119.11.peg.2213	fig|31899.10.peg.1910
TAG11880	-	fig|203119.11.peg.2216	-
TAG11881	-	fig|203119.11.peg.2218	-
TAG11882	-	fig|203119.11.peg.2219	-
TAG11883	-	fig|203119.11.peg.221	-
TAG11884	-	fig|203119.11.peg.2222	-
TAG11885	-	fig|203119.11.peg.222	-
TAG11886	-	fig|203119.11.peg.2235	-
TAG11887	-	fig|203119.11.peg.2237	-
TAG11888	-	fig|203119.11.peg.2238	fig|31899.10.peg.384
TAG11889	-	fig|203119.11.peg.2239	-
TAG11890	-	fig|203119.11.peg.2240	-
TAG11891	-	fig|203119.11.peg.2241	-
TAG11892	-	fig|203119.11.peg.2242	-
TAG11893	-	fig|203119.11.peg.2243	-
TAG11894	-	fig|203119.11.peg.2246	-
TAG11895	-	fig|203119.11.peg.2247	-
TAG11896	-	fig|203119.11.peg.2248	-
TAG11897	-	fig|203119.11.peg.224	-
TAG11898	-	fig|203119.11.peg.225	-
TAG11899	-	fig|203119.11.peg.2250	-
TAG11900	-	fig|203119.11.peg.2251	-
TAG11901	-	fig|203119.11.peg.2252	-
TAG11902	-	fig|203119.11.peg.2253	-
TAG11903	-	fig|203119.11.peg.2254	-
TAG11904	-	fig|203119.11.peg.2257	-
TAG11905	-	fig|203119.11.peg.2258	-
TAG11906	-	fig|203119.11.peg.2259	-
TAG11907	-	fig|203119.11.peg.2262	-
TAG11908	-	fig|203119.11.peg.2263	-
TAG11909	-	fig|203119.11.peg.2264	-
TAG11910	-	fig|203119.11.peg.2265	-
TAG11911	-	fig|203119.11.peg.2266	-
TAG11912	-	fig|203119.11.peg.2267	-
TAG11913	-	fig|203119.11.peg.2268	-
TAG11914	-	fig|203119.11.peg.2269	-
TAG11915	-	fig|203119.11.peg.2270	-
TAG11916	-	fig|203119.11.peg.2271	-
TAG11917	-	fig|203119.11.peg.2272	-
TAG11918	-	fig|203119.11.peg.2273	-
TAG11919	-	fig|203119.11.peg.2277	-
TAG11920	-	fig|203119.11.peg.2278	-
TAG11921	-	fig|203119.11.peg.2279	-
TAG11922	-	fig|203119.11.peg.227	-
TAG11923	-	fig|203119.11.peg.228	-
TAG11924	-	fig|203119.11.peg.2280	-
TAG11925	-	fig|203119.11.peg.2281	-
TAG11926	-	fig|203119.11.peg.2282	-
TAG11927	-	fig|203119.11.peg.2283	-
TAG11928	-	fig|203119.11.peg.2284	-
TAG11929	-	fig|203119.11.peg.2285	-
TAG11930	-	fig|203119.11.peg.2286	-
TAG11931	-	fig|203119.11.peg.2287	-
TAG11932	-	fig|203119.11.peg.2288	-
TAG11933	-	fig|203119.11.peg.2289	-
TAG11934	-	fig|203119.11.peg.2290	-
TAG11935	-	fig|203119.11.peg.2291	-
TAG11936	-	fig|203119.11.peg.2292	-
TAG11937	-	fig|203119.11.peg.2293	-
TAG11938	-	fig|203119.11.peg.2294	-
TAG11939	-	fig|203119.11.peg.2296	-
TAG11940	-	fig|203119.11.peg.2297	-
TAG11941	-	fig|203119.11.peg.2298	-
TAG11942	-	fig|203119.11.peg.2299	-
TAG11943	-	fig|203119.11.peg.2300	-
TAG11944	-	fig|203119.11.peg.2302	-
TAG11945	-	fig|203119.11.peg.2303	-
TAG11946	-	fig|203119.11.peg.2306	fig|31899.10.peg.354
TAG11947	-	fig|203119.11.peg.2307	-
TAG11948	fig|1094508.3.peg.2180	fig|203119.11.peg.2308	-
TAG11949	-	fig|203119.11.peg.2309	-
TAG11950	-	fig|203119.11.peg.2311	-
TAG11951	-	fig|203119.11.peg.2313	-
TAG11952	-	fig|203119.11.peg.2314	-
TAG11953	-	fig|203119.11.peg.2315	-
TAG11954	-	fig|203119.11.peg.2316	-
TAG11955	-	fig|203119.11.peg.2317	-
TAG11956	-	fig|203119.11.peg.2318	-
TAG11957	-	fig|203119.11.peg.2319	-
TAG11958	-	fig|203119.11.peg.2320	-
TAG11959	-	fig|203119.11.peg.2324	-
TAG11960	-	fig|203119.11.peg.2328	-
TAG11961	-	fig|203119.11.peg.2329	-
TAG11962	-	fig|203119.11.peg.2332	-
TAG11963	-	fig|203119.11.peg.2333	-
TAG11964	-	fig|203119.11.peg.2334	-
TAG11965	-	fig|203119.11.peg.2335	-
TAG11966	-	fig|203119.11.peg.2336	-
TAG11967	-	fig|203119.11.peg.2339	-
TAG11968	-	fig|203119.11.peg.233	-
TAG11969	-	fig|203119.11.peg.2340	-
TAG11970	-	fig|203119.11.peg.2341	-
TAG11971	-	fig|203119.11.peg.2342	-
TAG11972	-	fig|203119.11.peg.2343	-
TAG11973	-	fig|203119.11.peg.2349	-
TAG11974	-	fig|203119.11.peg.234	-
TAG11975	-	fig|203119.11.peg.2354	-
TAG11976	-	fig|203119.11.peg.2355	-
TAG11977	-	fig|203119.11.peg.2358	-
TAG11978	-	fig|203119.11.peg.2359	-
TAG11979	-	fig|203119.11.peg.235	-
TAG11980	-	fig|203119.11.peg.236	-
TAG11981	fig|1094508.3.peg.2697	fig|203119.11.peg.2361	fig|31899.10.peg.2162
TAG11982	-	fig|203119.11.peg.2365	-
TAG11983	-	fig|203119.11.peg.2366	-
TAG11984	-	fig|203119.11.peg.2367	-
TAG11985	-	fig|203119.11.peg.2368	-
TAG11986	-	fig|203119.11.peg.2369	-
TAG11987	-	fig|203119.11.peg.2370	-
TAG11988	-	fig|203119.11.peg.2371	-
TAG11989	-	fig|203119.11.peg.2374	-
TAG11990	-	fig|203119.11.peg.2377	-
TAG11991	fig|1094508.3.peg.2710	"fig|203119.11.peg.2376,fig|203119.11.peg.2378"	-
TAG11992	-	fig|203119.11.peg.237	-
TAG11993	-	fig|203119.11.peg.2381	-
TAG11994	-	fig|203119.11.peg.238	-
TAG11995	-	fig|203119.11.peg.2393	-
TAG11996	-	fig|203119.11.peg.2395	-
TAG11997	-	fig|203119.11.peg.2396	-
TAG11998	-	fig|203119.11.peg.239	-
TAG11999	-	fig|203119.11.peg.23	-
TAG12000	fig|1094508.3.peg.529	fig|203119.11.peg.2403	fig|31899.10.peg.1343
TAG12001	-	fig|203119.11.peg.2406	-
TAG12002	-	fig|203119.11.peg.2409	-
TAG12003	-	fig|203119.11.peg.240	-
TAG12004	-	fig|203119.11.peg.2410	-
TAG12005	-	fig|203119.11.peg.2414	-
TAG12006	-	fig|203119.11.peg.2416	-
TAG12007	-	fig|203119.11.peg.2417	-
TAG12008	-	fig|203119.11.peg.2418	-
TAG12009	-	fig|203119.11.peg.2419	-
TAG12010	-	fig|203119.11.peg.241	-
TAG12011	-	fig|203119.11.peg.2420	-
TAG12012	-	fig|203119.11.peg.2421	-
TAG12013	-	fig|203119.11.peg.2422	-
TAG12014	-	fig|203119.11.peg.2423	-
TAG12015	-	fig|203119.11.peg.2424	-
TAG12016	-	fig|203119.11.peg.2425	-
TAG12017	-	fig|203119.11.peg.2426	-
TAG12018	-	fig|203119.11.peg.2431	-
TAG12019	fig|1094508.3.peg.133	fig|203119.11.peg.2434	-
TAG12020	-	fig|203119.11.peg.2435	-
TAG12021	-	fig|203119.11.peg.2436	-
TAG12022	-	fig|203119.11.peg.2437	-
TAG12023	-	fig|203119.11.peg.2438	fig|31899.10.peg.1128
TAG12024	-	fig|203119.11.peg.2439	-
TAG12025	-	fig|203119.11.peg.243	-
