-	2485	-	-	-	-	-	-	-	-	-	-
-	249	-	-	-	-	-	-	-	-	-	-
1245|Calow_1160
-	1702	-	-	-	-
-	1276	-	-	-	-	-	-
-	384|Calow_0342
380|Calow_0337
-	317	-	-	-	-	-	-	-	-	-	-
-	318	-	-	-	-	-	-	-	-	-	-
-	325	-	-	-	-	-	-	-	-	-	-
-	326	-	-	-	-	-	-	-	-	-	-
-	1233|Csac_1097	-	-	-	-	-	-
-	330	-	-	-	-	-	-	-	-	-	-
-	331	-	-	-	-	-	-	-	-	-	-
-	332	-	-	-	-	-	-	-	-	-	-
-	333	-	-	-	-	-	-	-	-	-	-
-	334	-	-	-	-	-	-	-	-	-	-
-	335	-	-	-	-	-	-	-	-	-	-
-	336	-	-	-	-	-	-	-	-	-	-
-	337	-	-	-	-	-	-	-	-	-	-
-	338	-	-	-	-	-	-	-	-	-	-
-	339	-	-	-	-	-	-	-	-	-	-
1598|Calkro_1514	-	-
-	340	-	-	-	-	-	-	-	-	-	-
-	354	-	-	-	-	-	-	-	-	-	-
775|Calow_0710
-	360	-	-	-	-	-	-	-	-	-	-
-	382	-	-	-	-	-	-	-	-	-	-
1618|Calow_1523
-	411	-	-	-	-	-	-	-	-	-	-
-	414	-	-	-	-	-	-	-	-	-	-
1906|Calkr_1769	-	-	-
-	428	-	-	-	-	-	-	-	-	-	-
-	1830	-	-	-	-	-	-	-	-	-
-	473	-	-	-	-	-	-	-	-	-	-
-	474	-	-	-	-	-	-	-	-	-	-
-	475	-	-	-	-	-	-	-	-	-	-
-	476	-	-	-	-	-	-	-	-	-	-
-	477	-	-	-	-	-	-	-	-	-	-
-	48	-	-	-	-	-	-	-	-	-	-
1324|Calow_1238
-	502	-	-	-	-	-	-	-	-	-	-
-	504	-	-	-	-	-	-	-	-	-	-
1344|Calow_1257
-	52	-	-	-	-	-	-	-	-	-	-
-	1269|Calkr_1149	-	-	-
940|Calow_0869
-	579	-	-	-	-	-	-	-	-	-	-
-	580	-	-	-	-	-	-	-	-	-	-
-	2272	-	-	-	-	-	-
-	592	-	-	-	-	-	-	-	-	-	-
-	595	-	-	-	-	-	-	-	-	-	-
-	596	-	-	-	-	-	-	-	-	-	-
-	597	-	-	-	-	-	-	-	-	-	-
-	598	-	-	-	-	-	-	-	-	-	-
-	610	-	-	-	-	-	-	-	-	-	-
834|Calow_0767
824|Calow_0757
-	651	-	-	-	-	-	-	-	-	-	-
-	660	-	-	-	-	-	-	-	-	-	-
1661|Calkr_1534	-	-	-
1394|Calow_1308
2032|CallaDRAFT_1962	-
-	717	-	-	-	-	-	-	-	-	-	-
-	881|CallaDRAFT_0840	-
319|Calow_0288
1669|Calow_1573
1661|Calow_1565
1658|Calow_1562
-	80	-	-	-	-	-	-	-	-	-	-
-	597	-	-	-	-	-	-	-	-
-	817	-	-	-	-	-	-	-	-	-	-
-	818	-	-	-	-	-	-	-	-	-	-
-	819	-	-	-	-	-	-	-	-	-	-
-	822	-	-	-	-	-	-	-	-	-	-
-	837	-	-	-	-	-	-	-	-	-	-
-	840	-	-	-	-	-	-	-	-	-	-
-	841	-	-	-	-	-	-	-	-	-	-
-	842	-	-	-	-	-	-	-	-	-	-
-	963	-	-	-	-	-	-
-	845	-	-	-	-	-	-	-	-	-	-
-	847	-	-	-	-	-	-	-	-	-	-
-	848	-	-	-	-	-	-	-	-	-	-
-	853	-	-	-	-	-	-	-	-	-	-
-	855	-	-	-	-	-	-	-	-	-	-
-	1568|CallaDRAFT_1508	-
-	2549|Calkr_2354	-	-	-
-	882	-	-	-	-	-	-	-	-	-	-
-	899	-	-	-	-	-	-	-	-	-	-
-	2454|Calkr_2266	-	-	-
-	901	-	-	-	-	-	-	-	-	-	-
-	902	-	-	-	-	-	-	-	-	-	-
-	903	-	-	-	-	-	-	-	-	-	-
-	904	-	-	-	-	-	-	-	-	-	-
-	913	-	-	-	-	-	-	-	-	-	-
-	915	-	-	-	-	-	-	-	-	-	-
-	918	-	-	-	-	-	-	-	-	-	-
575|Calhy_0528	-	-	-	-
1849|Calow_1740
-	93	-	-	-	-	-	-	-	-	-	-
-	932	-	-	-	-	-	-	-	-	-	-
-	2430|COB47_2256	-	-	-	-	-
1833|Calow_1725
-	955	-	-	-	-	-	-	-	-	-	-
-	956	-	-	-	-	-	-	-	-	-	-
-	960	-	-	-	-	-	-	-	-	-	-
-	961	-	-	-	-	-	-	-	-	-	-
-	966	-	-	-	-	-	-	-	-	-	-
-	1911	-	-	-	-
-	989	-	-	-	-	-	-	-	-	-	-
-	-	10	-	-	-	-	-	-	-	-	-
2214|Calow_2068
1744|Calow_1645
1743|Calow_1644
-	-	1003	-	-	-	-	-	-	-	-	-
-	-	1004	-	-	-	-	-	-	-	-	-
1741|Calow_1642
1740|Calow_1641
1737|Calow_1638
301|Calow_0271
1734|Calow_1635
1733|Calow_1634
-	-	1015	-	-	-	-	-	-	-	-	-
-	-	1016	-	-	-	-	-	-	-	-	-
-	-	1018	-	-	-	-	-	-	-	-	-
1730|Calow_1631
-	-	2676|CallaDRAFT_2590	-
-	-	1021	-	-	-	-	-	-	-	-	-
-	-	1022	-	-	-	-	-	-	-	-	-
-	-	1023	-	-	-	-	-	-	-	-	-
1728|Calow_1629
1724|Calow_1625
1723|Calow_1624
298|Calow_0269
1720|Calow_1621
-	-	1032	-	-	-	-	-	-	-	-	-
1714|Calow_1615
297|Calow_0268
1710|Calow_1611
1709|Calow_1610
1708|Calow_1609
-	-	1044	-	-	-	-	-	-	-	-	-
1706|Calow_1607
1704|Calow_1605
-	-	1049	-	-	-	-	-	-	-	-	-
296|Calow_0267
-	-	1050	-	-	-	-	-	-	-	-	-
-	-	1051	-	-	-	-	-	-	-	-	-
-	-	1052	-	-	-	-	-	-	-	-	-
-	-	36|Calkr_0017	-	-	-
-	-	1054	-	-	-	-	-	-	-	-	-
-	-	1055	-	-	-	-	-	-	-	-	-
-	-	1056	-	-	-	-	-	-	-	-	-
-	-	1058	-	-	-	-	-	-	-	-	-
-	-	1059	-	-	-	-	-	-	-	-	-
293|Calow_0265
1681|Calow_1584
1677|Calow_1581
1676|Calow_1580
1673|Calow_1577
291|Calow_0263
1672|Calow_1576
1671|Calow_1575
1670|Calow_1574
1668|Calow_1572
1667|Calow_1571
1666|Calow_1570
1665|Calow_1569
1664|Calow_1568
1660|Calow_1564
1659|Calow_1563
1657|Calow_1561
1656|Calow_1560
1655|Calow_1559
1654|Calow_1558
1650|Calow_1554
1649|Calow_1553
1648|Calow_1552
1647|Calow_1551
1644|Calow_1548
-	1099	-	-	-	-	-	-	-	-	-
-	-	11	-	-	-	-	-	-	-	-	-
288|Calow_0260
1642|Calow_1547
1641|Calow_1546
1640|Calow_1545
1639|Calow_1544
1637|Calow_1542
1632|Calow_1537
-	-	1107	-	-	-	-	-	-	-	-	-
1624|Calow_1529
1622|Calow_1527
-	-	1111	-	-	-	-	-	-	-	-	-
1614|Calow_1519
1613|Calow_1518
-	-	112	-	-	-	-	-	-	-	-	-
-	-	1122	-	-	-	-	-	-	-	-	-
1605|Calow_1510
1603|Calow_1508
1602|Calow_1507
-	-	1127	-	-	-	-	-	-	-	-	-
-	-	1128	-	-	-	-	-	-	-	-	-
-	-	1129	-	-	-	-	-	-	-	-	-
-	-	2051|Calow_1928
1599|Calow_1504
-	-	1133	-	-	-	-	-	-	-	-	-
1595|Calow_1501
1592|Calow_1498
1591|Calow_1497
1590|Calow_1496
-	-	1142	-	-	-	-	-	-	-	-	-
-	-	1143	-	-	-	-	-	-	-	-	-
1589|Calow_1495
-	-	1145	-	-	-	-	-	-	-	-	-
1584|Calow_1492
1583|Calow_1491
-	-	1149	-	-	-	-	-	-	-	-	-
-	284|Calow_0256
-	-	1613	-
1579|Calow_1488
1578|Calow_1487
1577|Calow_1486
1576|Calow_1485
1575|Calow_1484
1574|Calow_1483
1573|Calow_1482
1572|Calow_1481
-	2206|CallaDRAFT_2123	-
1571|Calow_1480
1570|Calow_1479
1569|Calow_1478
1568|Calow_1477
1567|Calow_1476
1565|Calow_1474
1564|Calow_1473
1562|Calow_1471
-	2336|Calkro_2219	-	-
1561|Calow_1470
1560|Calow_1469
1559|Calow_1468
1558|Calow_1467
1557|Calow_1466
1556|Calow_1465
1555|Calow_1464
1554|Calow_1463
1552|Calow_1461
-	-	2337|Calkro_2220	-	-
1551|Calow_1460
1550|Calow_1459
1549|Calow_1458
-	-	1183	-	-	-	-	-	-	-	-	-
-	-	1184	-	-	-	-	-	-	-	-	-
-	-	1759|Calow_1660
-	-	1188	-	-	-	-	-	-	-	-	-
1548|Calow_1457
-	-	2338|Calkro_2221	-	-
1545|Calow_1454
1544|Calow_1453
1543|Calow_1452
1542|Calow_1451
1541|Calow_1450
1530|Calow_1440
1529|Calow_1439
-	-	2788|CallaDRAFT_2711	-
-	-	120	-	-	-	-	-	-	-	-	-
1528|Calow_1438
1525|Calow_1435
1523|Calow_1433
1522|Calow_1432
1405|Calow_1320
272|Calow_0249
1404|Calow_1319
1403|Calow_1318
1398|Calow_1312
1397|Calow_1311
1395|Calow_1309
1392|Calow_1306
271|Calow_0248
1391|Calow_1305
1389|Calow_1303
1388|Calow_1302
-	-	1224	-	-	-	-	-	-	-	-	-
-	-	1225	-	-	-	-	-	-	-	-	-
1384|Calow_1298
1382|Calow_1296
270|Calow_0247
1378|Calow_1292
-	-	1233	-	-	-	-	-	-	-	-	-
-	-	1804
-	1569|CallaDRAFT_1509	-
1573|CallaDRAFT_1513	-
1574|CallaDRAFT_1514	-
269|Calow_0246
-	-	1242	-	-	-	-	-	-	-	-	-
817|Calow_0750
818|Calow_0751
819|Calow_0752
820|Calow_0753
821|Calow_0754
823|Calow_0756
827|Calow_0760
835|Calow_0768
836|Calow_0769
837|Calow_0770
838|Calow_0771
839|Calow_0772
840|Calow_0773
-	-	1266	-	-	-	-	-	-	-	-	-
-	-	1267	-	-	-	-	-	-	-	-	-
850|Calow_0782
851|Calow_0783
-	-	127	-	-	-	-	-	-	-	-	-
852|Calow_0784
855
-	-	1275	-	-	-	-	-	-	-	-	-
-	-	1277	-	-	-	-	-	-	-	-	-
-	-	1278	-	-	-	-	-	-	-	-	-
-	-	1279	-	-	-	-	-	-	-	-	-
268|Calow_0245
862|Calow_0792
864|Calow_0794
865|Calow_0795
-	-	1285	-	-	-	-	-	-	-	-	-
869|Calow_0799
267|Calow_0244
917|Calow_0847
918|Calow_0848
921|Calow_0851
922|Calow_0852
925|Calow_0855
-	-	2688	-	-	-	-	-	-	-	-
928|Calow_0857
929|Calow_0858
931|Calow_0860
932|Calow_0861
933|Calow_0862
934|Calow_0863
936|Calow_0865
943|Calow_0872
944|Calow_0873
945|Calow_0874
1726|Calkro_1636	-	-
951|Calow_0879
1376|Calow_1289
1375|Calow_1288
1374|Calow_1287
1373|Calow_1286
1371|Calow_1284
1370|Calow_1283
1369|Calow_1282
1367|Calow_1280
1366|Calow_1279
1365|Calow_1278
1361|Calow_1274
-	-	790|SAMN05216182_0630	-	-	-	-	-	-	-
262|Calow_0239
1360|Calow_1273
1359|Calow_1272
1358|Calow_1271
1355|Calow_1268
1353|Calow_1266
1350|Calow_1263
1346|Calow_1259
1345|Calow_1258
1342|Calow_1255
1341|Calow_1254
1339|Calow_1252
1338|Calow_1251
1337|Calow_1250
1335|Calow_1248
-	-	1369	-	-	-	-	-	-	-	-	-
-	-	1370	-	-	-	-	-	-	-	-	-
1325|Calow_1239
1323|Calow_1237
1322|Calow_1236
1321|Calow_1235
1320|Calow_1234
1318|Calow_1232
-	-	138	-	-	-	-	-	-	-	-	-
1316|Calow_1230
1314|Calow_1228
1313|Calow_1227
1312|Calow_1226
1310|Calow_1224
1305|Calow_1219
1304|Calow_1218
1296|Calow_1210
2120|Calow_1986
-	1400	-	-	-	-	-	-	-	-	-
1294|Calow_1208
-	-	1402	-	-	-	-	-	-	-	-	-
1291|Calow_1206
1289|Calow_1204
1288|Calow_1203
1287|Calow_1202
1286|Calow_1201
-	-	1409	-	-	-	-	-	-	-	-	-
2121|Calow_1987
1284|Calow_1199
1283|Calow_1198
1280|Calow_1195
1279|Calow_1194
1278|Calow_1193
1277|Calow_1192
1275|Calow_1190
1274|Calow_1189
1273|Calow_1188
1272|Calow_1187
1269|Calow_1184
1267|Calow_1182
133|CallaDRAFT_0132	-
-	-	1430	-	-	-	-	-	-	-	-	-
-	-	1432	-	-	-	-	-	-	-	-	-
-	-	1433	-	-	-	-	-	-	-	-	-
-	-	1434	-	-	-	-	-	-	-	-	-
-	-	1435	-	-	-	-	-	-	-	-	-
-	-	1436	-	-	-	-	-	-	-	-	-
-	-	1440	-	-	-	-	-	-	-	-	-
2687|CallaDRAFT_2599	-
-	-	1445	-	-	-	-	-	-	-	-	-
-	-	1447	-	-	-	-	-	-	-	-	-
-	-	341|Calkr_0295	-	-	-
-	-	342|Calkr_0296	-	-	-
-	526|Calhy_0481	-	-	-	-
-	-	1394|CallaDRAFT_1334	-
-	-	1395|CallaDRAFT_1335	-
-	1396|CallaDRAFT_1336	-
-	-	1398|CallaDRAFT_1338	-
-	-	1399|CallaDRAFT_1339	-
-	-	350	-	-	-
-	1264|Calow_1179
-	-	1458	-	-	-	-	-	-	-	-	-
-	-	1459	-	-	-	-	-	-	-	-	-
-	384	-	-
-	-	1460	-	-	-	-	-	-	-	-	-
-	-	1461	-	-	-	-	-	-	-	-	-
-	-	1462	-	-	-	-	-	-	-	-	-
-	-	1464	-	-	-	-	-	-	-	-	-
-	-	1465	-	-	-	-	-	-	-	-	-
-	-	2653	-
-	-	1468	-	-	-	-	-	-	-	-	-
-	-	1469	-	-	-	-	-	-	-	-	-
-	-	147	-	-	-	-	-	-	-	-	-
-	-	1470	-	-	-	-	-	-	-	-	-
-	-	1471	-	-	-	-	-	-	-	-	-
-	-	1472	-	-	-	-	-	-	-	-	-
-	-	1474	-	-	-	-	-	-	-	-	-
-	-	1475	-	-	-	-	-	-	-	-	-
-	-	1476	-	-	-	-	-	-	-	-	-
-	-	1477	-	-	-	-	-	-	-	-	-
-	-	335|Calkr_0288	-	-	-
-	-	1481	-	-	-	-	-	-	-	-	-
-	-	1483	-	-	-	-	-	-	-	-	-
-	-	1484	-	-	-	-	-	-	-	-	-
-	-	1485	-	-	-	-	-	-	-	-	-
-	-	1486	-	-	-	-	-	-	-	-	-
-	-	1488	-	-	-	-	-	-	-	-	-
-	-	1628	-	-	-	-	-	-	-	-
-	-	1490	-	-	-	-	-	-	-	-	-
-	-	1491	-	-	-	-	-	-	-	-	-
-	-	1492	-	-	-	-	-	-	-	-	-
-	-	1493	-	-	-	-	-	-	-	-	-
-	-	1494	-	-	-	-	-	-	-	-	-
-	-	1495	-	-	-	-	-	-	-	-	-
-	-	1496	-	-	-	-	-	-	-	-	-
-	-	1497	-	-	-	-	-	-	-	-	-
-	-	1498	-	-	-	-	-	-	-	-	-
-	-	1499	-	-	-	-	-	-	-	-	-
342
-	261|Csac_0222	-	-	-	-	-	-
-	-	1500	-	-	-	-	-	-	-	-	-
-	1502	-	-	-	-	-	-	-	-	-
-	1503	-	-	-	-	-	-	-	-	-
-	1504	-	-	-	-	-	-	-	-	-
-	-	1505	-	-	-	-	-	-	-	-	-
-	-	1506	-	-	-	-	-	-	-	-	-
-	-	1507	-	-	-	-	-	-	-	-	-
-	-	1508	-	-	-	-	-	-	-	-	-
-	1397|CallaDRAFT_1337	-
-	1401|CallaDRAFT_1341	-
-	-	1513	-	-	-	-	-	-	-	-	-
-	-	1514	-	-	-	-	-	-	-	-	-
-	-	1515	-	-	-	-	-	-	-	-	-
-	-	1518	-	-	-	-	-	-	-	-	-
-	-	1519	-	-	-	-	-	-	-	-	-
-	-	152	-	-	-	-	-	-	-	-	-
-	-	1521	-	-	-	-	-	-	-	-	-
-	-	1522	-	-	-	-	-	-	-	-	-
-	-	1523	-	-	-	-	-	-	-	-	-
-	-	1524	-	-	-	-	-	-	-	-	-
-	-	765|Csac_0662	-	-	-	-	-	-
-	-	1528	-	-	-	-	-	-	-	-	-
-	-	1529	-	-	-	-	-	-	-	-	-
-	-	1530	-	-	-	-	-	-	-	-	-
1263|Calow_1178
1260|Calow_1175
-	-	1879	-	-	-	-	-	-	-
1256|Calow_1171
312|Calow_0281
1254|Calow_1169
1251|Calow_1166
1250|Calow_1165
1247|Calow_1162
-	-	155	-	-	-	-	-	-	-	-	-
1240|Calow_1155
1239|Calow_1154
-	-	1554	-	-	-	-	-	-	-	-	-
-	-	1555	-	-	-	-	-	-	-	-	-
-	-	1556	-	-	-	-	-	-	-	-	-
1234|Calow_1148
1460|Calhy_1373	-	-	-	-
-	-	156	-	-	-	-	-	-	-	-	-
1226|Calow_1142
1225|Calow_1141
1224|Calow_1140
1222|Calow_1138
1221|Calow_1137
1220|Calow_1136
1219|Calow_1135
1217|Calow_1133
-	-	157	-	-	-	-	-	-	-	-	-
1216|Calow_1132
1215|Calow_1131
-	-	1572	-	-	-	-	-	-	-	-	-
-	-	1573	-	-	-	-	-	-	-	-	-
1213|Calow_1129
-	-	1575	-	-	-	-	-	-	-	-	-
-	-	1576	-	-	-	-	-	-	-	-	-
-	-	1577	-	-	-	-	-	-	-	-	-
1210|Calow_1126
1208|Calow_1124
-	-	1584	-	-	-	-	-	-	-	-	-
1201|Calow_1119
1198|Calow_1116
-	-	1589	-	-	-	-	-	-	-	-	-
-	-	1593	-	-	-	-	-	-	-	-	-
1195|Calow_1113
1194|Calow_1112
1192|Calow_1110
-	-	1598	-	-	-	-	-	-	-	-	-
-	-	1599	-	-	-	-	-	-	-	-	-
-	-	645|Csac_0559	-	-	-	-	-	-
1190|Calow_1108
1189|Calow_1107
1187|Calow_1105
1186|Calow_1104
1185|Calow_1103
1183|Calow_1101
1182|Calow_1100
1181|Calow_1099
1179|Calow_1097
1178|Calow_1096
1177|Calow_1095
1174|Calow_1093
1173|Calow_1092
1172|Calow_1091
1171|Calow_1090
1170|Calow_1089
304|Calow_0274
1169|Calow_1088
1168|Calow_1087
1167|Calow_1086
1164|Calow_1083
1160|Calow_1079
303|Calow_0273
1159|Calow_1078
1157|Calow_1076
1156|Calow_1075
1155|Calow_1074
1154|Calow_1073
1153|Calow_1072
-	-	1637	-	-	-	-	-	-	-	-	-
-	-	1639	-	-	-	-	-	-	-	-	-
-	-	247|Csac_0209	-	-	-	-	-	-
-	-	1640	-	-	-	-	-	-	-	-	-
-	-	1641	-	-	-	-	-	-	-	-	-
1148|Calow_1067
1147|Calow_1066
1146|Calow_1065
-	-	1645	-	-	-	-	-	-	-	-	-
-	-	1646	-	-	-	-	-	-	-	-	-
1144|Calow_1063
-	-	1648	-	-	-	-	-	-	-	-	-
-	-	1649	-	-	-	-	-	-	-	-	-
-	246|Csac_0208	-	-	-	-	-	-
-	-	1650	-	-	-	-	-	-	-	-	-
1140|Calow_1059
1139|Calow_1058
1137|Calow_1056
1136|Calow_1055
1134|Calow_1053
1133|Calow_1052
1132|Calow_1051
1131|Calow_1050
1130|Calow_1049
1126|Calow_1046
1125|Calow_1045
1123|Calow_1043
1122|Calow_1042
1121|Calow_1041
2127|Calow_1990
1120|Calow_1040
1113|Calow_1034
1110|Calow_1031
1109|Calow_1030
1108|Calow_1029
1102|Calow_1024
1099|Calow_1021
1096|Calow_1019
1095|Calow_1018
1094|Calow_1017
1093|Calow_1016
1092|Calow_1015
1091|Calow_1014
1090|Calow_1013
1089|Calow_1012
1087|Calow_1010
-	-	170	-	-	-	-	-	-	-	-	-
1086|Calow_1009
1085|Calow_1008
1084|Calow_1007
1083|Calow_1006
1082|Calow_1005
-	-	1705	-	-	-	-	-	-	-	-	-
1081|Calow_1004
1080|Calow_1003
1078|Calow_1001
-	-	171	-	-	-	-	-	-	-	-	-
1076|Calow_0999
1075|Calow_0998
1073|Calow_0996
-	-	1716	-	-	-	-	-	-	-	-	-
-	-	1718	-	-	-	-	-	-	-	-	-
1514|Calow_1425
-	-	172	-	-	-	-	-	-	-	-	-
1515|Calow_1426
1516|Calow_1427
1517|Calow_1428
-	-	1723	-	-	-	-	-	-	-	-	-
1519|Calow_1429
1410|Calow_1325
-	-	173	-	-	-	-	-	-	-	-	-
1416|Calow_1331
1418|Calow_1333
2129|Calow_1992
-	-	1741	-	-	-	-	-	-	-	-	-
-	-	1743	-	-	-	-	-	-	-	-	-
1425|Calow_1340
1428
1430|Calow_1343
2130|Calow_1993
1445|Calow_1359
1446|Calow_1360
1448|Calow_1362
1449|Calow_1363
1451|Calow_1365
1452|Calow_1366
1453|Calow_1367
1454|Calow_1368
1457|Calow_1371
1458|Calow_1372
1459|Calow_1373
1461|Calow_1375
1464|Calow_1378
362|Calkro_0336	-	-
-	-	2148|CallaDRAFT_2070	-
1466|Calow_1380
1467|Calow_1381
1469|Calow_1383
-	2134|Calow_1996
-	-	1781	-	-	-	-	-	-	-	-	-
1475|Calow_1389
1477|Calow_1391
1478|Calow_1392
-	-	1787	-	-	-	-	-	-	-	-	-
-	-	1788	-	-	-	-	-	-	-	-	-
-	-	1481|Calow_1394
1486|Calow_1399
-	-	1795	-	-	-	-	-	-	-	-	-
-	-	1796	-	-	-	-	-	-	-	-	-
1682|CallaDRAFT_1617	-
-	-	1798	-	-	-	-	-	-	-	-	-
-	-	1799	-	-	-	-	-	-	-	-	-
-	-	180	-	-	-	-	-	-	-	-	-
-	-	1806|Calkr_1672	-	-	-
-	-	1807|Calkr_1673	-	-	-
-	-	2643	-	-
-	-	1805	-	-	-	-	-	-	-	-	-
-	-	1810|Calkr_1676	-	-	-
-	-	1808	-	-	-	-	-	-	-	-	-
-	-	1500|Calow_1411
-	-	1839|Csac_1672	-	-	-	-	-	-
1501|Calow_1412
1502|Calow_1413
1504|Calow_1415
1506|Calow_1417
1509|Calow_1420
1512|Calow_1423
1065|Calow_0988
1064|Calow_0987
-	-	183	-	-	-	-	-	-	-	-	-
-	-	1831	-	-	-	-	-	-	-	-	-
-	-	1832	-	-	-	-	-	-	-	-	-
-	-	1833	-	-	-	-	-	-	-	-	-
1060|Calow_0983
1053|Calow_0977
2429|CallaDRAFT_2332	-
1051|Calow_0975
1049|Calow_0973
1047|Calow_0971
1046|Calow_0970
1045|Calow_0969
1044|Calow_0968
1043|Calow_0967
1042|Calow_0966
-	-	185	-	-	-	-	-	-	-	-	-
1041|Calow_0965
-	1039|Calow_0963
1038|Calow_0962
1037|Calow_0961
-	-	1856	-	-	-	-	-	-	-	-	-
1035|Calow_0958
1033|Calow_0956
-	2138|Calow_1999
-	-	1860	-	-	-	-	-	-	-	-	-
-	-	1861	-	-	-	-	-	-	-	-	-
1032|Calow_0955
1030|Calow_0953
1029|Calow_0952
1027|Calow_0950
-	1239|Calkr_1119	-	-	-
-	2139|Calow_2000
-	-	1871	-	-	-	-	-	-	-	-	-
1024|Calow_0947
1023|Calow_0946
1021|Calow_0944
1020|Calow_0943
-	-	1879	-	-	-	-	-	-	-	-	-
-	2140|Calow_2001
1018|Calow_0941
1017|Calow_0940
1014|Calow_0938
1011|Calow_0935
1010|Calow_0934
1007|Calow_0931
1006|Calow_0930
-	-	1593|SAMN05216182_1391	-	-	-	-	-	-	-
-	-	1591|SAMN05216182_1389	-	-	-	-	-	-	-
-	-	1588|SAMN05216182_1386	-	-	-	-	-	-	-
-	643	-	-	-	-	-	-
-	-	1587|SAMN05216182_1385	-	-	-	-	-	-	-
-	-	1901	-	-	-	-	-	-	-	-	-
-	-	1902	-	-	-	-	-	-	-	-	-
-	-	1903	-	-	-	-	-	-	-	-	-
-	-	1904	-	-	-	-	-	-	-	-	-
1001|Calow_0926
-	-	1906	-	-	-	-	-	-	-	-	-
-	-	1907	-	-	-	-	-	-	-	-	-
-	-	1908	-	-	-	-	-	-	-	-	-
989|Calow_0918
988|Calow_0917
985|Calow_0914
983|Calow_0912
228|Calow_0208
978|Calow_0907
977|Calow_0906
975|Calow_0904
974|Calow_0903
973|Calow_0902
972|Calow_0901
971|Calow_0900
970|Calow_0899
968|Calow_0897
967|Calow_0896
966|Calow_0895
965|Calow_0894
962|Calow_0891
961|Calow_0890
960|Calow_0889
959|Calow_0888
955|Calow_0884
815|Calow_0748
814|Calow_0747
812|Calow_0745
811|Calow_0744
225|Calow_0205
810|Calow_0743
-	-	1951	-	-	-	-	-	-	-	-	-
-	-	1954	-	-	-	-	-	-	-	-	-
-	-	1955	-	-	-	-	-	-	-	-	-
-	-	1956	-	-	-	-	-	-	-	-	-
-	-	1679|COB47_1566	-	-	-	-	-
-	-	1960	-	-	-	-	-	-	-	-	-
-	-	1961	-	-	-	-	-	-	-	-	-
-	-	1175	-	-	-	-	-	-	-	-
-	-	2494|CallaDRAFT_2400	-
-	-	2493|CallaDRAFT_2399	-
-	-	2492|CallaDRAFT_2398	-
-	-	1968	-	-	-	-	-	-	-	-	-
-	-	1969	-	-	-	-	-	-	-	-	-
-	2633|CallaDRAFT_2545	-
-	-	1793|COB47_1671	-	-	-	-	-
-	-	1971	-	-	-	-	-	-	-	-	-
1695|Calow_1598
-	2632|CallaDRAFT_2544	-
-	-	1980	-	-	-	-	-	-	-	-	-
1699|Calow_1601
1702|Calow_1603
-	-	1987	-	-	-	-	-	-	-	-	-
-	-	1988	-	-	-	-	-	-	-	-	-
-	-	1989	-	-	-	-	-	-	-	-	-
223|Calow_0203
796|Calow_0731
-	-	1991	-	-	-	-	-	-	-	-	-
-	-	1992	-	-	-	-	-	-	-	-	-
-	-	1993	-	-	-	-	-	-	-	-	-
-	-	1997	-	-	-	-	-	-	-	-	-
-	-	2	-	-	-	-	-	-	-	-	-
-	642	-	-	-	-	-	-
222|Calow_0202
790|Calow_0725
787|Calow_0722
786|Calow_0721
785|Calow_0720
782|Calow_0717
781|Calow_0716
-	-	2013	-	-	-	-	-	-	-	-	-
-	-	2014	-	-	-	-	-	-	-	-	-
777|Calow_0712
-	-	2017	-	-	-	-	-	-	-	-	-
-	-	2018	-	-	-	-	-	-	-	-	-
220|Calow_0200
2401|CallaDRAFT_2303	-
-	-	2274|Calhy_2170	-	-	-	-
-	-	2275|Calhy_2171	-	-	-	-
774|Calow_0709
773|Calow_0708
-	-	2026	-	-	-	-	-	-	-	-	-
-	-	2027	-	-	-	-	-	-	-	-	-
-	-	2028	-	-	-	-	-	-	-	-	-
769|Calow_0704
767|Calow_0702
763|Calow_0698
762|Calow_0697
-	-	2039	-	-	-	-	-	-	-	-	-
756|Calow_0693
753|Calow_0690
1786|Calow_1687
1788|Calow_1689
-	-	1135	-	-	-	-	-	-	-
-	-	2051	-	-	-	-	-	-	-	-	-
-	-	2052	-	-	-	-	-	-	-	-	-
1794|Calow_1695
1796|Calow_1697
1797|Calow_1698
-	-	206	-	-	-	-	-	-	-	-	-
1742|CallaDRAFT_1675	-
-	-	110|Calkr_0081	-	-	-
-	-	2311|CallaDRAFT_2226	-
2309|CallaDRAFT_2224	-
-	-	2066	-	-	-	-	-	-	-	-	-
-	-	2067	-	-	-	-	-	-	-	-	-
-	-	2068	-	-	-	-	-	-	-	-	-
217|Calow_0198
118|Calkr_0087	-	-	-
-	-	2075	-	-	-	-	-	-	-	-	-
-	-	2076	-	-	-	-	-	-	-	-	-
-	-	2077	-	-	-	-	-	-	-	-	-
-	-	2078	-	-	-	-	-	-	-	-	-
216|Calow_0197
-	-	749|Calkro_0706	-	-
-	-	743|Calkro_0701	-	-
-	-	2085	-	-	-	-	-	-	-	-	-
-	-	2087	-	-	-	-	-	-	-	-	-
-	-	470|Calhy_0430	-	-	-	-
-	-	740|Calkro_0698	-	-
-	-	2090	-	-	-	-	-	-	-	-	-
-	-	738|Calkro_0696	-	-
-	-	2096	-	-	-	-	-	-	-	-	-
2251|CallaDRAFT_2167	-
-	-	731|Calkro_0687	-	-
-	-	724|Calkro_0680	-	-
