# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	994	2193	+	WP_045413882.1	WP_045413882.1		transposase			NTOU1_RS14215	1200	399	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	2446	3528	+							NTOU1_RS14220	1083		old_locus_tag=TR39_RS14090
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	2446	3528	+	WP_045413885.1	WP_045413885.1		hypothetical protein			NTOU1_RS14220	1083	360	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	3461	3730	+							NTOU1_RS14225	270		old_locus_tag=TR39_RS14095
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	3461	3730	+	WP_045413888.1	WP_045413888.1		hypothetical protein			NTOU1_RS14225	270	89	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	3828	4028	+							NTOU1_RS14230	201		old_locus_tag=TR39_RS14100
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	3828	4028	+	WP_045413510.1	WP_045413510.1		DNA-binding protein			NTOU1_RS14230	201	66	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	4091	4711	+							NTOU1_RS14235	621		old_locus_tag=TR39_RS14105
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	4091	4711	+	WP_045413901.1	WP_045413901.1		molecular chaperone			NTOU1_RS14235	621	206	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	4690	6573	+							NTOU1_RS14240	1884		old_locus_tag=TR39_RS14110
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	4690	6573	+	WP_045413891.1	WP_045413891.1		DUF927 domain-containing protein			NTOU1_RS14240	1884	627	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	6866	7132	+							NTOU1_RS14245	267		old_locus_tag=TR39_RS14115
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	6866	7132	+	WP_045413893.1	WP_045413893.1		hypothetical protein			NTOU1_RS14245	267	88	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	8657	9550	+							NTOU1_RS14250	894		old_locus_tag=TR39_RS14120
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	8657	9550	+	WP_045413896.1	WP_045413896.1		site-specific recombinase XerD			NTOU1_RS14250	894	297	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	10518	11337	+							NTOU1_RS14255	820		partial;pseudo;old_locus_tag=TR39_RS14125
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	10518	11337	+				Fe-S oxidoreductase			NTOU1_RS14255	820		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	11483	11683	-							NTOU1_RS14260	201		partial;pseudo;old_locus_tag=TR39_RS14130
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000078.1	11483	11683	-				hypothetical protein			NTOU1_RS14260	201		partial;pseudo
gene	rRNA	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	1	230	-							NTOU1_RS14160	230		partial;old_locus_tag=TR39_RS14030
rRNA		GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	1	230	-				16S ribosomal RNA			NTOU1_RS14160	230		partial
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	604	1780	+							NTOU1_RS14165	1177		pseudo;old_locus_tag=TR39_RS14035
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	604	1780	+				rRNA large subunit methyltransferase I			NTOU1_RS14165	1177		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	1805	2380	-							NTOU1_RS14170	576		old_locus_tag=TR39_RS14040
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	1805	2380	-	WP_045413851.1	WP_045413851.1		orotate phosphoribosyltransferase			NTOU1_RS14170	576	191	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	2416	3321	-							NTOU1_RS14175	906		old_locus_tag=TR39_RS14045
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	2416	3321	-	WP_045413852.1	WP_045413852.1		dihydroorotate dehydrogenase			NTOU1_RS14175	906	301	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	3318	4049	-							NTOU1_RS14180	732		old_locus_tag=TR39_RS14050
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	3318	4049	-	WP_045413856.1	WP_045413856.1		dihydroorotate dehydrogenase electron transfer subunit			NTOU1_RS14180	732	243	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	4058	4978	-							NTOU1_RS14185	921		old_locus_tag=TR39_RS14055
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	4058	4978	-	WP_045413859.1	WP_045413859.1		orotidine-5'-phosphate decarboxylase			NTOU1_RS14185	921	306	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	5034	6329	-							NTOU1_RS14190	1296		old_locus_tag=TR39_RS14060
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	5034	6329	-	WP_045413862.1	WP_045413862.1		dihydroorotase			NTOU1_RS14190	1296	431	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	6313	7245	-							NTOU1_RS14195	933		old_locus_tag=TR39_RS14065
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	6313	7245	-	WP_045413865.1	WP_045413865.1		aspartate carbamoyltransferase catalytic subunit			NTOU1_RS14195	933	310	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	7450	7962	-							NTOU1_RS14200	513		old_locus_tag=TR39_RS14070
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	7450	7962	-	WP_045413872.1	WP_045413872.1		bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR			NTOU1_RS14200	513	170	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	8394	8580	+							NTOU1_RS14205	187		partial;pseudo;old_locus_tag=TR39_RS14075
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000077.1	8394	8580	+				hypothetical protein			NTOU1_RS14205	187		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	1	191	-							NTOU1_RS14130	191		partial;pseudo;old_locus_tag=TR39_RS14000
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	1	191	-				hypothetical protein			NTOU1_RS14130	191		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	545	1024	+							NTOU1_RS14135	480		old_locus_tag=TR39_RS14005
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	545	1024	+	WP_014757366.1	WP_014757366.1		hypothetical protein			NTOU1_RS14135	480	159	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	1089	2066	+							NTOU1_RS14140	978		old_locus_tag=TR39_RS14010
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	1089	2066	+	WP_045413843.1	WP_045413843.1		deoxyribodipyrimidine photo-lyase			NTOU1_RS14140	978	325	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	2200	3420	+							NTOU1_RS14145	1221		old_locus_tag=TR39_RS14015
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	2200	3420	+	WP_045413846.1	WP_045413846.1		DUF438 domain-containing protein			NTOU1_RS14145	1221	406	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	3467	3655	-							NTOU1_RS14150	189		old_locus_tag=TR39_RS14020
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	3467	3655	-	WP_014757363.1	WP_014757363.1		small, acid-soluble spore protein, H family			NTOU1_RS14150	189	62	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	3844	4877	-							NTOU1_RS14155	1034		partial;pseudo;old_locus_tag=TR39_RS14025
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000076.1	3844	4877	-				transposase			NTOU1_RS14155	1034		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	428	1492	-							NTOU1_RS14095	1065		old_locus_tag=TR39_RS13965
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	428	1492	-	WP_052410052.1	WP_052410052.1		hypothetical protein			NTOU1_RS14095	1065	354	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	1791	2870	-							NTOU1_RS14100	1080		old_locus_tag=TR39_RS13970
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	1791	2870	-	WP_045413819.1	WP_045413819.1		hypothetical protein			NTOU1_RS14100	1080	359	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	2951	3238	-							NTOU1_RS14105	288		old_locus_tag=TR39_RS13975
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	2951	3238	-	WP_052410054.1	WP_052410054.1		hypothetical protein			NTOU1_RS14105	288	95	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	3544	3879	-							NTOU1_RS14110	336		old_locus_tag=TR39_RS13980
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	3544	3879	-	WP_045413821.1	WP_045413821.1		hypothetical protein			NTOU1_RS14110	336	111	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	3894	4652	-							NTOU1_RS14115	759		old_locus_tag=TR39_RS14665
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	3894	4652	-	WP_052410056.1	WP_052410056.1		hypothetical protein			NTOU1_RS14115	759	252	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	4742	5041	-							NTOU1_RS14120	300		old_locus_tag=TR39_RS13990
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	4742	5041	-	WP_045413824.1	WP_045413824.1		hypothetical protein			NTOU1_RS14120	300	99	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	5340	5674	-							NTOU1_RS14125	335		partial;pseudo;old_locus_tag=TR39_RS13995
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000075.1	5340	5674	-				hypothetical protein			NTOU1_RS14125	335		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	1	250	+							NTOU1_RS14010	250		partial;pseudo;old_locus_tag=TR39_RS13890
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	1	250	+				hypothetical protein			NTOU1_RS14010	250		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	228	641	+							NTOU1_RS14015	414		old_locus_tag=TR39_RS13895
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	228	641	+	WP_045413806.1	WP_045413806.1		hypothetical protein			NTOU1_RS14015	414	137	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	715	986	+							NTOU1_RS14020	272		pseudo
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	715	986	+				competence protein TfoX			NTOU1_RS14020	272		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	1079	1522	+							NTOU1_RS14025	444		old_locus_tag=TR39_RS13900
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	1079	1522	+	WP_045413808.1	WP_045413808.1		hypothetical protein			NTOU1_RS14025	444	147	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	1541	1738	+							NTOU1_RS14030	198		old_locus_tag=TR39_RS13905
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	1541	1738	+	WP_014758007.1	WP_014758007.1		hypothetical protein			NTOU1_RS14030	198	65	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	2611	3165	+							NTOU1_RS14035	555		old_locus_tag=TR39_RS13910
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	2611	3165	+	WP_014758009.1	WP_014758009.1		plasmid pRiA4b ORF-3 family protein			NTOU1_RS14035	555	184	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	3232	3783	+							NTOU1_RS14040	552		old_locus_tag=TR39_RS13915
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	3232	3783	+	WP_014758010.1	WP_014758010.1		flavodoxin			NTOU1_RS14040	552	183	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	3848	4339	+							NTOU1_RS14045	492		pseudo;old_locus_tag=TR39_RS13920
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	3848	4339	+				(2Fe-2S)-binding protein			NTOU1_RS14045	492		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	4367	4450	+							NTOU1_RS14050	84		
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	4367	4450	+	WP_082243708.1	WP_082243708.1		M48 family peptidase			NTOU1_RS14050	84	27	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	4851	5966	+							NTOU1_RS14055	1116		old_locus_tag=TR39_RS13925
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	4851	5966	+	WP_014758012.1	WP_014758012.1		NUDIX hydrolase			NTOU1_RS14055	1116	371	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	6091	6438	+							NTOU1_RS14060	348		old_locus_tag=TR39_RS13930
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	6091	6438	+	WP_014758014.1	WP_014758014.1		N-acetyltransferase			NTOU1_RS14060	348	115	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	6732	7169	+							NTOU1_RS14065	438		old_locus_tag=TR39_RS14660
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	6732	7169	+	WP_052410050.1	WP_052410050.1		hypothetical protein			NTOU1_RS14065	438	145	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	7144	7431	+							NTOU1_RS14070	288		
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	7144	7431	+	WP_082243709.1	WP_082243709.1		hypothetical protein			NTOU1_RS14070	288	95	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	7474	8214	+							NTOU1_RS14075	741		old_locus_tag=TR39_RS13940
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	7474	8214	+	WP_045413810.1	WP_045413810.1		uridine phosphorylase			NTOU1_RS14075	741	246	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	8400	9708	-							NTOU1_RS14080	1309		pseudo;old_locus_tag=TR39_RS13945
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	8400	9708	-				IS110 family transposase			NTOU1_RS14080	1309		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	10180	10782	+							NTOU1_RS14085	603		old_locus_tag=TR39_RS13950
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	10180	10782	+	WP_045413812.1	WP_045413812.1		ECF transporter S component			NTOU1_RS14085	603	200	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	11054	11240	-							NTOU1_RS14090	187		partial;pseudo;old_locus_tag=TR39_RS13955
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000074.1	11054	11240	-				hypothetical protein			NTOU1_RS14090	187		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	145	1426	+							NTOU1_RS13980	1282		pseudo;old_locus_tag=TR39_RS13860
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	145	1426	+				DNA-binding protein			NTOU1_RS13980	1282		pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	1436	2779	+							NTOU1_RS13985	1344		old_locus_tag=TR39_RS13865
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	1436	2779	+	WP_082243707.1	WP_082243707.1		MFS transporter			NTOU1_RS13985	1344	447	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	3359	3523	-							NTOU1_RS13990	165		old_locus_tag=TR39_RS13870
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	3359	3523	-	WP_045413795.1	WP_045413795.1		DNA-binding protein			NTOU1_RS13990	165	54	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	3848	5044	+							NTOU1_RS13995	1197		old_locus_tag=TR39_RS13875
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	3848	5044	+	WP_045413798.1	WP_045413798.1		site-specific integrase			NTOU1_RS13995	1197	398	
gene	tRNA	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	5116	5188	-							NTOU1_RS14000	73		old_locus_tag=TR39_RS13880
tRNA		GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	5116	5188	-				tRNA-Thr			NTOU1_RS14000	73		anticodon=CGT
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	5505	5815	+							NTOU1_RS14005	311		partial;pseudo;old_locus_tag=TR39_RS13885
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000073.1	5505	5815	+				transposase			NTOU1_RS14005	311		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000072.1	418	1785	-							NTOU1_RS13955	1368		old_locus_tag=TR39_RS13835
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000072.1	418	1785	-	WP_045413772.1	WP_045413772.1		sugar ABC transporter substrate-binding protein			NTOU1_RS13955	1368	455	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000072.1	1924	3408	-							NTOU1_RS13960	1485		old_locus_tag=TR39_RS13840
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000072.1	1924	3408	-	WP_045413774.1	WP_045413774.1		alpha-N-arabinofuranosidase			NTOU1_RS13960	1485	494	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000072.1	3837	5231	-							NTOU1_RS13965	1395		old_locus_tag=TR39_RS13845
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000072.1	3837	5231	-	WP_045413776.1	WP_045413776.1		glycoside hydrolase family 1 protein			NTOU1_RS13965	1395	464	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000072.1	5215	5724	-							NTOU1_RS13970	510		old_locus_tag=TR39_RS13850
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000072.1	5215	5724	-	WP_045413778.1	WP_045413778.1		hypothetical protein			NTOU1_RS13970	510	169	
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000072.1	5806	6535	-							NTOU1_RS13975	730		partial;pseudo;old_locus_tag=TR39_RS13855
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000072.1	5806	6535	-				oligo-beta-mannoside permease IIC protein			NTOU1_RS13975	730		partial;pseudo
gene	pseudogene	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000071.1	1	217	+							NTOU1_RS13830	217		partial;pseudo;old_locus_tag=TR39_RS13710
CDS	without_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000071.1	1	217	+				hypothetical protein			NTOU1_RS13830	217		partial;pseudo
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000071.1	421	936	+							NTOU1_RS13835	516		old_locus_tag=TR39_RS13715
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000071.1	421	936	+	WP_045413724.1	WP_045413724.1		DUF4364 domain-containing protein			NTOU1_RS13835	516	171	
gene	protein_coding	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000071.1	923	1834	-							NTOU1_RS13840	912		old_locus_tag=TR39_RS13720
CDS	with_protein	GCF_000747665.1	Primary Assembly	unplaced scaffold		NZ_BBKT01000071.1	923	1834	-	WP_045413727.1	WP_045413727.1		hypothetical protein			NTOU1_RS13840	912	303	
