Tag	1094508.3	203119.11	394503.7
TAG2178	-	-	-
TAG2179	Tsac_0763	-	-
TAG2180	Tsac_0765	-	-
TAG2181	"Tsac_0645,Tsac_0767"	-	Ccel_3384
TAG2182	Tsac_0769	-	-
TAG2183	Tsac_0777	-	-
TAG2184	Tsac_0778	-	-
TAG2185	Tsac_0779	-	-
TAG2186	Tsac_0785	-	-
TAG2187	Tsac_0786	-	-
TAG2188	Tsac_0794	-	-
TAG2189	Tsac_0798	-	-
TAG2190	Tsac_0800	-	-
TAG2191	-	-	-
TAG2192	Tsac_0811	-	Ccel_1169
TAG2193	Tsac_0818	-	-
TAG2194	Tsac_0826	-	-
TAG2195	Tsac_0828	Cthe_2662	Ccel_3080
TAG2196	-	-	-
TAG2197	Tsac_0830	-	-
TAG2198	-	-	-
TAG2199	Tsac_0839	-	-
TAG2200	-	-	-
TAG2201	-	-	-
TAG2202	-	-	-
TAG2203	-	-	-
TAG2204	Tsac_0855	-	-
TAG2205	Tsac_0858	-	-
TAG2206	Tsac_0859	-	-
TAG2207	Tsac_0084	-	-
TAG2208	Tsac_0866	-	-
TAG2209	-	-	-
TAG2210	Tsac_0872	-	-
TAG2211	Tsac_0873	-	-
TAG2212	Tsac_0874	-	-
TAG2213	-	-	-
TAG2214	Tsac_0876	-	-
TAG2215	Tsac_0877	-	-
TAG2216	Tsac_0878	-	-
TAG2217	Tsac_0880	-	-
TAG2218	Tsac_0882	-	-
TAG2219	Tsac_0883	-	-
TAG2220	Tsac_0888	-	-
TAG2221	Tsac_0890	-	-
TAG2222	Tsac_0891	-	-
TAG2223	Tsac_0892	-	-
TAG2224	Tsac_0894	-	-
TAG2225	Tsac_0899	-	-
TAG2226	Tsac_0090	-	-
TAG2227	Tsac_0929	-	Ccel_1619
TAG2228	Tsac_0091	-	-
TAG2229	Tsac_0930	-	-
TAG2230	Tsac_0931	-	-
TAG2231	Tsac_0092	-	-
TAG2232	-	-	-
TAG2233	"Tsac_1186,Tsac_2286,Tsac_0948"	-	Ccel_3011
TAG2234	-	-	-
TAG2235	Tsac_0095	-	-
TAG2236	Tsac_0976	-	-
TAG2237	Tsac_0098	-	-
TAG2248	Tsac_0833	-	-
TAG2251	Tsac_0836	-	-
TAG2254	-	-	-
TAG2257	Tsac_2214	-	-
TAG2277	Tsac_2624	-	Ccel_3408
TAG2279	Tsac_1401	-	-
TAG2286	Tsac_0685	Cthe_3014	Ccel_0464
TAG2289	Tsac_0668	-	-
TAG2305	Tsac_0233	-	-
TAG2308	Tsac_0886	-	-
TAG2310	Tsac_0893	-	-
TAG2313	Tsac_0887	-	-
TAG2314	Tsac_0885	-	-
TAG2318	Tsac_0895	-	-
TAG2350	Tsac_0002	Cthe_2251	Ccel_0087
TAG2370	Tsac_1435	-	Ccel_1859
TAG2372	Tsac_1361	Cthe_1262	Ccel_1461
TAG2379	Tsac_1287	-	Ccel_3470
TAG2382	Tsac_0282	-	Ccel_3210
TAG2383	-	-	-
TAG2420	-	-	-
TAG2423	Tsac_0896	-	-
TAG2436	Tsac_0267	Cthe_0389	"Ccel_1671,Ccel_3191,Ccel_0954"
TAG2437	Tsac_2638	-	Ccel_1275
TAG2440	-	-	-
TAG2441	"Tsac_0790,Tsac_0085"	-	Ccel_1555
TAG2443	Tsac_0923	Cthe_0410	Ccel_1722
TAG2453	Tsac_0925	-	-
TAG2476	Tsac_1441	-	-
TAG2509	Tsac_1552	Cthe_0427	Ccel_2299
TAG2529	Tsac_0198	-	-
TAG2540	-	Cthe_0322	-
TAG2541	-	-	Ccel_1013
TAG2558	Tsac_0590	-	-
TAG2584	Tsac_0251	-	-
TAG2602	Tsac_1318	Cthe_1840	Ccel_3186
TAG2615	-	-	-
TAG2618	Tsac_2337	-	Ccel_2082
TAG2623	Tsac_1384	-	-
TAG2639	-	Cthe_2586	-
TAG2644	"Tsac_2537,Tsac_2549"	Cthe_2580	Ccel_1354
TAG2648	-	-	-
TAG2649	Tsac_2274	-	-
TAG2650	Tsac_2273	-	-
TAG2672	Tsac_1991	Cthe_0617	Ccel_1936
TAG2693	-	-	-
TAG2695	Tsac_1469	-	Ccel_2355
TAG2703	-	Cthe_2807	-
TAG2713	Tsac_1521	-	-
TAG2714	Tsac_1275	-	-
TAG2716	Tsac_1278	Cthe_2548	"Ccel_1221,Ccel_1255"
TAG2738	Tsac_1201	Cthe_1112	-
TAG2757	Tsac_0589	-	-
TAG2759	Tsac_1625	-	-
TAG2760	Tsac_2662	Cthe_0407	Ccel_1724
TAG2761	Tsac_0017	-	-
TAG2764	Tsac_0388	Cthe_2298	-
TAG2769	Tsac_1714	Cthe_1316	Ccel_1792
TAG2776	Tsac_2040	Cthe_1312	Ccel_1789
TAG2778	Tsac_2045	-	Ccel_0577
TAG2779	Tsac_2060	Cthe_1324	Ccel_1800
TAG2802	Tsac_1494	-	-
TAG2803	Tsac_1493	-	-
TAG2808	Tsac_1497	-	-
TAG2810	Tsac_1432	Cthe_2575	Ccel_0878
TAG2819	Tsac_1589	-	-
TAG2820	Tsac_1580	Cthe_0450	Ccel_2059
TAG2822	Tsac_1565	Cthe_0977	Ccel_0480
TAG2825	-	Cthe_1305	-
TAG2835	Tsac_1761	Cthe_0771	Ccel_0708
TAG2836	Tsac_1764	Cthe_0768	Ccel_0711
TAG2847	Tsac_2810	Cthe_2464	-
TAG2865	-	-	"Ccel_1247,Ccel_1248"
TAG2866	Tsac_2327	-	-
TAG2869	Tsac_0245	-	Ccel_2157
TAG2871	Tsac_0916	Cthe_3121	-
TAG2883	-	-	-
TAG2884	-	-	-
TAG2885	Tsac_0053	-	Ccel_1465
TAG2888	Tsac_1853	Cthe_1091	-
TAG2891	Tsac_2551	Cthe_0188	Ccel_1352
TAG2894	-	-	-
TAG2901	"Tsac_0841,Tsac_0849"	-	-
TAG2904	-	Cthe_2459	-
TAG2905	-	-	Ccel_0440
TAG2907	Tsac_0411	-	-
TAG2909	Tsac_0248	Cthe_2787	Ccel_3201
TAG2916	Tsac_0215	-	-
TAG2921	-	Cthe_0882	-
TAG2922	Tsac_0121	-	Ccel_2500
TAG2930	Tsac_0210	-	-
TAG2965	-	Cthe_2252	Ccel_0086
TAG2967	Tsac_2164	Cthe_0509	-
TAG2971	Tsac_0753	-	-
TAG2983	Tsac_0034	-	-
TAG2989	-	-	-
TAG2996	"Tsac_0300,Tsac_0822"	Cthe_2616	Ccel_0281
TAG2997	Tsac_0298	Cthe_2618	-
TAG3001	Tsac_1228	Cthe_0683	"Ccel_2511,Ccel_2534"
TAG3006	Tsac_2631	Cthe_0365	Ccel_2206
TAG3007	-	Cthe_2433	-
TAG3012	"Tsac_1405,Tsac_0419"	Cthe_0283	Ccel_3220
TAG3019	Tsac_1259	-	-
TAG3024	Tsac_1630	-	-
TAG3025	Tsac_1466	-	-
TAG3030	Tsac_0619	-	-
TAG3034	-	Cthe_2310	-
TAG3036	Tsac_0441	-	-
TAG3041	-	Cthe_1256	"Ccel_0203,Ccel_2454"
TAG3046	Tsac_1547	-	-
TAG3047	"Tsac_0138,Tsac_1454"	Cthe_1824	"Ccel_0995,Ccel_1228,Ccel_0147,Ccel_1982,Ccel_0198,Ccel_2113,Ccel_2452"
TAG3061	Tsac_2290	-	-
TAG3063	-	Cthe_1202	-
TAG3064	Tsac_1052	-	Ccel_2079
TAG3075	Tsac_1980	Cthe_3200	Ccel_2096
TAG3092	Tsac_0223	-	-
TAG3093	Tsac_0218	"Cthe_2445,Cthe_0388"	"Ccel_1007,Ccel_1029,Ccel_1030,Ccel_2189,Ccel_3224,Ccel_0952,Ccel_0953"
TAG3094	Tsac_0217	-	-
TAG3099	-	-	-
TAG3100	Tsac_0514	Cthe_0301	Ccel_1520
TAG3112	-	-	-
TAG3121	-	-	-
TAG3123	Tsac_1284	-	-
TAG3124	-	-	-
TAG3137	-	-	Ccel_0154
TAG3145	-	-	-
TAG3147	-	-	-
TAG3181	-	-	-
TAG3190	-	-	-
TAG3196	Tsac_2666	Cthe_2643	-
TAG3197	Tsac_2665	Cthe_2639	-
TAG3220	-	-	-
TAG3227	Tsac_0207	Cthe_1584	-
TAG3263	-	-	-
TAG3331	-	-	-
TAG3335	-	-	-
TAG3353	-	-	Ccel_1224
TAG3354	-	-	Ccel_1227
TAG3360	-	-	-
TAG3364	-	-	Ccel_1260
TAG3365	-	Cthe_1838	-
TAG3381	Tsac_2386	-	-
TAG3382	Tsac_2387	-	-
TAG3389	-	-	-
TAG3392	-	Cthe_2742	Ccel_0812
TAG3393	Tsac_0317	Cthe_2597	"Ccel_1640,Ccel_0259"
TAG3408	Tsac_1498	Cthe_1384	Ccel_1447
TAG3426	Tsac_1248	Cthe_2737	Ccel_0807
TAG3428	-	Cthe_0115	Ccel_2288
TAG3464	-	Cthe_0684	-
TAG3469	Tsac_2115	Cthe_0983	Ccel_0474
TAG3471	Tsac_2015	Cthe_0875	Ccel_3213
TAG3472	Tsac_2009	Cthe_1411	Ccel_3219
TAG3479	Tsac_0026	Cthe_0723	Ccel_2081
TAG3482	Tsac_2195	Cthe_0215	Ccel_1443
TAG3485	Tsac_2669	Cthe_2640	-
TAG3492	Tsac_2203	Cthe_1228	"Ccel_1372,Ccel_1373"
TAG3495	Tsac_2205	Cthe_2071	Ccel_3340
TAG3506	Tsac_0174	-	-
TAG3534	Tsac_1112	-	-
TAG3551	Tsac_2577	Cthe_1245	Ccel_2180
TAG3559	Tsac_0237	Cthe_0127	Ccel_2278
TAG3580	Tsac_0037	"Cthe_1068,Cthe_1582"	Ccel_0578
TAG3587	Tsac_0802	Cthe_1863	-
TAG3588	Tsac_0961	Cthe_2973	Ccel_3473
TAG3590	"Tsac_1049,Tsac_2087,Tsac_2222,Tsac_0285"	"Cthe_0101,Cthe_2579,Cthe_0394"	"Ccel_1083,Ccel_3337,Ccel_0894"
TAG3593	-	-	Ccel_1263
TAG3595	Tsac_2486	Cthe_0137	Ccel_2275
TAG3622	-	-	Ccel_2981
TAG3623	Tsac_1653	Cthe_2526	-
TAG3628	-	-	-
TAG3629	-	-	-
TAG3640	"Tsac_0130,Tsac_1804"	"Cthe_2284,Cthe_0490"	Ccel_2027
TAG3660	"Tsac_0133,Tsac_0081"	Cthe_0363	Ccel_2208
TAG3662	Tsac_0757	"Cthe_1953,Cthe_2415"	Ccel_0035
TAG3670	Tsac_0435	Cthe_2326	Ccel_3387
TAG3672	Tsac_0444	-	-
TAG3674	-	Cthe_0907	Ccel_0533
TAG3702	-	-	-
TAG3712	-	Cthe_1852	Ccel_2900
TAG3740	"Tsac_1821,Tsac_1914,Tsac_0354,Tsac_0889"	Cthe_3099	-
TAG3777	-	Cthe_2738	Ccel_0808
TAG3779	-	Cthe_0580	Ccel_1965
TAG3782	Tsac_0416	Cthe_0423	Ccel_3198
TAG3784	-	-	-
TAG3787	Tsac_1702	Cthe_0953	Ccel_0612
TAG3791	Tsac_1686	Cthe_0958	Ccel_0530
TAG3847	Tsac_0789	Cthe_2414	Ccel_0034
TAG3850	Tsac_1813	Cthe_1004	Ccel_0444
TAG3856	Tsac_1750	Cthe_0936	"Ccel_1215,Ccel_0682"
TAG3857	Tsac_1751	-	-
TAG3858	"Tsac_0175,Tsac_0176"	Cthe_0169	-
TAG3860	Tsac_1229	Cthe_0170	-
TAG3864	-	"Cthe_1201,Cthe_0622"	-
TAG3868	Tsac_1603	Cthe_2058	-
TAG3872	Tsac_1807	Cthe_0493	Ccel_2024
TAG3873	Tsac_1794	Cthe_0479	Ccel_2037
TAG3895	-	Cthe_0705	-
TAG3915	"Tsac_2152,Tsac_2467"	-	-
TAG3917	Tsac_0195	-	-
TAG3918	-	"Cthe_1284,Cthe_0282"	"Ccel_1334,Ccel_1888"
TAG3924	-	-	"Ccel_0988,Ccel_1625"
TAG3927	-	-	-
TAG3930	Tsac_1492	Cthe_0368	Ccel_2205
TAG3931	Tsac_0979	Cthe_1790	Ccel_0326
TAG3933	Tsac_0103	Cthe_2685	Ccel_2942
TAG3938	Tsac_1774	Cthe_0460	Ccel_2056
TAG3939	-	Cthe_1787	Ccel_0335
TAG3946	Tsac_1148	-	-
TAG3983	-	Cthe_0680	-
TAG3996	Tsac_0652	-	-
TAG4000	-	-	-
TAG4004	-	-	-
TAG4015	-	Cthe_3119	-
TAG4032	Tsac_2610	Cthe_2070	Ccel_3339
TAG4037	-	Cthe_0696	Ccel_1741
TAG4078	Tsac_2544	-	-
TAG4098	-	Cthe_0370	Ccel_2203
TAG4108	Tsac_1045	Cthe_2939	Ccel_0793
TAG4110	Tsac_1012	Cthe_2904	Ccel_0759
TAG4111	Tsac_2085	Cthe_0372	Ccel_2545
TAG4134	-	-	-
TAG4136	Tsac_1231	Cthe_0201	-
TAG4137	Tsac_1528	-	-
TAG4138	Tsac_2127	"Cthe_0341,Cthe_0429"	"Ccel_2233,Ccel_2304"
TAG4140	-	Cthe_0430	Ccel_2303
TAG4141	-	-	Ccel_0933
TAG4170	Tsac_1887	Cthe_0694	-
TAG4181	Tsac_0677	Cthe_3022	Ccel_3369
TAG4184	-	Cthe_1399	Ccel_0233
TAG4186	Tsac_1355	Cthe_0357	Ccel_2215
TAG4190	Tsac_1596	Cthe_1022	Ccel_2129
TAG4191	Tsac_1593	Cthe_1025	Ccel_2132
TAG4199	"Tsac_1079,Tsac_0466,Tsac_0477,Tsac_0844"	"Cthe_2005,Cthe_2750,Cthe_0822"	-
TAG4220	Tsac_2358	-	-
TAG4239	Tsac_0967	Cthe_1282	Ccel_1885
TAG4278	Tsac_2210	Cthe_0556	-
TAG4281	-	-	Ccel_3109
TAG4282	Tsac_0371	Cthe_0265	Ccel_1188
TAG4327	-	-	-
TAG4335	Tsac_1955	-	-
TAG4340	Tsac_0997	Cthe_2718	Ccel_0306
TAG4341	Tsac_0999	Cthe_2720	Ccel_0308
TAG4348	-	Cthe_1426	Ccel_2597
TAG4349	Tsac_2475	Cthe_0893	Ccel_0543
TAG4370	Tsac_1616	Cthe_0786	Ccel_1854
TAG4381	Tsac_2238	-	-
TAG4403	Tsac_2201	Cthe_0732	Ccel_2427
TAG4472	-	-	-
TAG4496	Tsac_2039	-	-
TAG4512	Tsac_2735	-	-
TAG4516	Tsac_1778	Cthe_0462	Ccel_2054
TAG4525	-	-	-
TAG4614	"Tsac_0369,Tsac_0725"	-	-
TAG4617	Tsac_2492	"Cthe_1062,Cthe_2386"	-
TAG4629	Tsac_0924	Cthe_0409	Ccel_1723
TAG4690	"Tsac_1554,Tsac_1989"	"Cthe_1064,Cthe_0720"	"Ccel_1684,Ccel_1932"
TAG4693	Tsac_1694	Cthe_1346	-
TAG4694	Tsac_2489	-	-
TAG4701	Tsac_0524	Cthe_2257	Ccel_0081
TAG4707	Tsac_1063	Cthe_0869	Ccel_0551
TAG4711	Tsac_0640	Cthe_2105	Ccel_0159
TAG4712	Tsac_0641	Cthe_2104	Ccel_0160
TAG4717	Tsac_0667	Cthe_2092	Ccel_0171
TAG4731	Tsac_2094	-	-
TAG4734	Tsac_0735	Cthe_2629	Ccel_3093
TAG4756	-	Cthe_0021	-
TAG4759	Tsac_1711	Cthe_0581	Ccel_1964
TAG4767	-	-	-
TAG4770	Tsac_0483	-	-
TAG4775	Tsac_2168	-	-
TAG4778	"Tsac_1585,Tsac_1586"	"Cthe_1603,Cthe_1604"	"Ccel_2102,Ccel_2103"
TAG4781	Tsac_2655	Cthe_1458	"Ccel_1635,Ccel_2589,Ccel_0885"
TAG4791	-	Cthe_1717	-
TAG4799	-	Cthe_2489	-
TAG4813	Tsac_1561	Cthe_0981	Ccel_0476
TAG4816	Tsac_0732	Cthe_2626	Ccel_3096
TAG4820	Tsac_0270	Cthe_0611	Ccel_1759
TAG4833	Tsac_0990	Cthe_2066	Ccel_3325
TAG4835	Tsac_2073	Cthe_3155	-
TAG4846	Tsac_2723	-	-
TAG4869	Tsac_0862	-	-
TAG4893	Tsac_0819	-	-
TAG4895	Tsac_0829	-	-
TAG4897	Tsac_1482	Cthe_0716	-
TAG4899	Tsac_0941	Cthe_2399	Ccel_0018
TAG4903	-	-	Ccel_1329
TAG4904	Tsac_0958	Cthe_2581	Ccel_1330
TAG4929	Tsac_0306	-	-
TAG4932	-	Cthe_1486	-
TAG4944	-	Cthe_1749	-
TAG4951	Tsac_0816	Cthe_0042	Ccel_3103
TAG4963	Tsac_2181	-	-
TAG4964	Tsac_2183	-	-
TAG4974	Tsac_0064	-	Ccel_1284
TAG4979	-	Cthe_2566	-
TAG5019	"Tsac_1191,Tsac_1302,Tsac_1518,Tsac_1835"	"Cthe_1074,Cthe_0557"	"Ccel_2251,Ccel_0567,Ccel_0571"
TAG5062	-	-	-
TAG5064	Tsac_2277	-	-
TAG5090	Tsac_2458	Cthe_0067	Ccel_1872
TAG5112	"Tsac_1254,Tsac_1338"	Cthe_0111	Ccel_2292
TAG5121	Tsac_0646	Cthe_2102	Ccel_0162
TAG5132	Tsac_2288	-	-
TAG5141	Tsac_2299	-	-
TAG5183	-	-	Ccel_1008
TAG5198	Tsac_2347	-	-
TAG5215	-	Cthe_1690	-
TAG5223	Tsac_1987	-	-
TAG5230	Tsac_0563	Cthe_2517	Ccel_3436
TAG5249	Tsac_2567	-	-
TAG5287	Tsac_2505	-	-
TAG5288	Tsac_2315	-	-
TAG5295	-	Cthe_1654	Ccel_2864
TAG5296	-	-	-
TAG5297	-	Cthe_1652	-
TAG5298	-	Cthe_1650	-
TAG5299	-	Cthe_1647	-
TAG5300	-	Cthe_1645	-
TAG5304	Tsac_1810	-	-
TAG5308	"Tsac_2568,Tsac_0266,Tsac_0969"	-	-
TAG5316	"Tsac_1258,Tsac_1449,Tsac_0498"	-	-
TAG5331	-	Cthe_0518	-
TAG5341	Tsac_1365	-	-
TAG5343	Tsac_0612	"Cthe_0129,Cthe_1378"	-
TAG5350	Tsac_2207	Cthe_1805	-
TAG5351	Tsac_2533	-	-
TAG5353	Tsac_2515	-	-
TAG5374	-	Cthe_0703	-
TAG5377	Tsac_2054	Cthe_0150	Ccel_2241
TAG5394	-	Cthe_2467	-
TAG5425	Tsac_1139	-	-
TAG5439	Tsac_2473	Cthe_0722	Ccel_1930
TAG5442	Tsac_0019	-	-
TAG5443	Tsac_1500	-	-
TAG5493	-	-	-
TAG5507	-	-	Ccel_0552
TAG5511	Tsac_0362	-	-
TAG5541	Tsac_1195	-	-
TAG5579	Tsac_1727	"Cthe_1516,Cthe_0575"	Ccel_1536
TAG5598	-	-	Ccel_3261
TAG5615	-	-	Ccel_3229
TAG5709	-	Cthe_1437	-
TAG5734	Tsac_2434	-	-
TAG5741	-	Cthe_2475	-
TAG5742	-	Cthe_2476	-
TAG5744	-	-	Ccel_2341
TAG5745	-	Cthe_2479	-
TAG5762	Tsac_1606	-	-
TAG5807	Tsac_1567	Cthe_1041	Ccel_1726
TAG5903	Tsac_0943	Cthe_0699	Ccel_1738
TAG5917	Tsac_1860	-	-
TAG5924	"Tsac_1857,Tsac_2159"	Cthe_0755	-
TAG5961	-	-	Ccel_1907
TAG5994	Tsac_1747	Cthe_1026	Ccel_2134
TAG6061	-	-	Ccel_0930
TAG6069	Tsac_0651	Cthe_2098	Ccel_0166
TAG6080	Tsac_2600	-	-
TAG6082	Tsac_0157	-	-
TAG6083	Tsac_0162	-	-
TAG6122	"Tsac_1121,Tsac_0182,Tsac_2216"	-	-
TAG6142	Tsac_2170	-	-
TAG6192	Tsac_1443	-	Ccel_3193
TAG6201	Tsac_0154	-	-
TAG6228	-	-	Ccel_1214
TAG6232	-	"Cthe_2344,Cthe_2648"	-
TAG6239	Tsac_0363	-	Ccel_0883
TAG6244	Tsac_0996	Cthe_2730	Ccel_0318
TAG6249	-	"Cthe_1528,Cthe_0537"	Ccel_1153
TAG6269	Tsac_0608	-	-
TAG6279	Tsac_0033	-	-
TAG6286	Tsac_2280	-	-
TAG6293	Tsac_1399	Cthe_0415	-
TAG6294	-	Cthe_2434	-
TAG6298	Tsac_1303	Cthe_0561	Ccel_1523
TAG6307	Tsac_2498	-	-
TAG6325	-	-	Ccel_0986
TAG6355	Tsac_2612	-	-
TAG6371	Tsac_0431	-	-
TAG6387	-	Cthe_0730	-
TAG6390	Tsac_2043	"Cthe_1583,Cthe_1943"	Ccel_1028
TAG6394	Tsac_0119	Cthe_3000	Ccel_2117
TAG6405	-	Cthe_2266	-
TAG6420	Tsac_1047	Cthe_1782	Ccel_0795
TAG6456	Tsac_0978	Cthe_1791	Ccel_0325
TAG6478	Tsac_1210	-	Ccel_1638
TAG6479	-	-	-
TAG6505	"Tsac_1267,Tsac_2565"	-	-
TAG6534	Tsac_1607	-	-
TAG6540	Tsac_1123	Cthe_1109	Ccel_1066
TAG6564	-	Cthe_1139	-
TAG6593	Tsac_2654	"Cthe_1457,Cthe_2279"	"Ccel_1631,Ccel_2588,Ccel_0886"
TAG6600	Tsac_0124	Cthe_2981	-
TAG6610	-	-	Ccel_3334
TAG6617	-	Cthe_2800	Ccel_3185
TAG6649	-	Cthe_1732	-
TAG6664	-	-	-
TAG6665	Tsac_2418	-	-
TAG6666	-	Cthe_1716	-
TAG6671	-	Cthe_1637	Ccel_2840
TAG6672	Tsac_0810	-	Ccel_1144
TAG6675	-	"Cthe_1638,Cthe_1729"	Ccel_2842
TAG6678	-	-	Ccel_2845
TAG6692	-	Cthe_1743	-
TAG6693	-	Cthe_1746	-
TAG6700	Tsac_1707	-	-
TAG6730	-	-	-
TAG6775	Tsac_2504	-	-
TAG6816	Tsac_1537	-	-
TAG6844	-	Cthe_2784	Ccel_3199
TAG6851	Tsac_1062	-	-
TAG6853	-	Cthe_3184	-
TAG6861	Tsac_1865	Cthe_0672	Ccel_1755
TAG6862	Tsac_0553	Cthe_2372	Ccel_0002
TAG6866	Tsac_0649	Cthe_2100	"Ccel_0164,Ccel_3070"
TAG6871	Tsac_0905	-	-
TAG6928	Tsac_2645	-	Ccel_1285
TAG6929	Tsac_2642	-	-
TAG6958	-	Cthe_0759	Ccel_0719
TAG7018	"Tsac_1130,Tsac_0014,Tsac_2490"	"Cthe_1482,Cthe_3074"	"Ccel_1851,Ccel_2207"
TAG7024	-	-	-
TAG7040	Tsac_2317	-	-
TAG7076	Tsac_1369	-	-
TAG7087	Tsac_2199	Cthe_1224	Ccel_1312
TAG7128	-	Cthe_1404	-
TAG7141	-	Cthe_1809	-
TAG7145	-	Cthe_1491	Ccel_2194
TAG7177	Tsac_1251	-	-
TAG7178	Tsac_1250	Cthe_2803	Ccel_0436
TAG7200	-	-	-
TAG7203	-	-	-
TAG7204	-	-	-
TAG7228	-	-	-
TAG7237	-	-	-
TAG7242	-	-	-
TAG7270	-	-	-
TAG7271	Tsac_0549	Cthe_2367	Ccel_3488
TAG7272	Tsac_0551	Cthe_2369	Ccel_3490
TAG7278	-	-	-
TAG7288	-	-	-
TAG7298	Tsac_2331	-	Ccel_0213
TAG7304	Tsac_0740	Cthe_2631	Ccel_3091
TAG7310	-	-	-
TAG7313	-	-	-
TAG7317	Tsac_1222	-	Ccel_0297
TAG7339	-	-	-
TAG7340	-	-	-
TAG7349	-	-	-
TAG7353	-	-	-
TAG7354	-	-	-
TAG7355	-	-	-
TAG7375	-	Cthe_1643	-
TAG7380	-	-	-
TAG7386	-	Cthe_1285	Ccel_1889
TAG7391	-	-	-
TAG7403	Tsac_1773	Cthe_0459	Ccel_2057
TAG7404	-	-	-
TAG7405	-	-	-
TAG7406	Tsac_2408	-	-
TAG7407	-	-	-
TAG7412	-	-	-
TAG7414	-	-	-
TAG7424	-	-	-
TAG7425	-	-	-
TAG7436	-	-	-
TAG7441	Tsac_2352	-	-
TAG7443	Tsac_1613	Cthe_2452	Ccel_3460
TAG7444	-	-	-
TAG7454	-	Cthe_2301	-
TAG7459	-	-	-
TAG7461	-	-	-
TAG7481	-	-	-
TAG7487	-	-	-
TAG7488	-	-	-
TAG7493	-	"Cthe_1589,Cthe_1811,Cthe_3145"	Ccel_1301
TAG7502	-	-	-
TAG7503	Tsac_2132	Cthe_0336	Ccel_1436
TAG7505	Tsac_1915	-	-
TAG7508	Tsac_2023	Cthe_0789	Ccel_0599
TAG7516	-	-	-
TAG7524	-	Cthe_1619	-
TAG7533	-	-	-
TAG7534	-	-	-
TAG7555	-	-	-
TAG7561	-	-	-
TAG7563	Tsac_0519	Cthe_1408	-
TAG7566	-	-	-
TAG7573	Tsac_1490	Cthe_1259	Ccel_1463
TAG7577	Tsac_1866	Cthe_0774	Ccel_1694
TAG7579	Tsac_1827	Cthe_0990	Ccel_0458
TAG7591	-	-	-
TAG7597	-	-	-
TAG7598	-	-	-
TAG7599	-	-	-
TAG7602	"Tsac_1131,Tsac_2647"	"Cthe_2307,Cthe_3118"	"Ccel_0173,Ccel_2484"
TAG7603	-	-	-
TAG7604	Tsac_1816	Cthe_1001	Ccel_0447
TAG7605	Tsac_1729	Cthe_0577	Ccel_1538
TAG7608	Tsac_1687	Cthe_0957	Ccel_0531
TAG7609	-	-	-
TAG7623	-	-	-
TAG7632	-	-	-
TAG7635	Tsac_0048	-	-
TAG7645	-	Cthe_2212	"Ccel_0991,Ccel_0125,Ccel_3428"
TAG7646	Tsac_1277	-	Ccel_2455
TAG7649	Tsac_0446	-	-
TAG7656	Tsac_0567	Cthe_2210	Ccel_0127
TAG7734	Tsac_1235	Cthe_0197	-
TAG7760	-	Cthe_2181	Ccel_3405
TAG7782	Tsac_1398	Cthe_0414	-
TAG7792	Tsac_1840	Cthe_1097	Ccel_1703
TAG7797	Tsac_0973	Cthe_2736	-
TAG7799	Tsac_1576	Cthe_0446	Ccel_2063
TAG7801	Tsac_1337	Cthe_0112	Ccel_2291
TAG7807	Tsac_2218	-	-
TAG7815	-	Cthe_1295	Ccel_2164
TAG7833	Tsac_2648	-	-
TAG7839	-	Cthe_0318	Ccel_1784
TAG7841	Tsac_0827	Cthe_2661	-
TAG7860	-	Cthe_2087	Ccel_0175
TAG7861	Tsac_2196	Cthe_0214	Ccel_1442
TAG7875	Tsac_1918	Cthe_0813	Ccel_1895
TAG7902	Tsac_0803	Cthe_0081	Ccel_2098
TAG7924	"Tsac_1326,Tsac_2147,Tsac_0257,Tsac_0922"	"Cthe_1438,Cthe_1470,Cthe_2544,Cthe_2731,Cthe_0890"	"Ccel_2077,Ccel_0803"
TAG7970	Tsac_2468	Cthe_2752	-
TAG8006	-	-	Ccel_1389
TAG8015	-	Cthe_1164	Ccel_1203
TAG8018	Tsac_0570	"Cthe_2516,Cthe_2714"	"Ccel_0303,Ccel_3437"
TAG8020	Tsac_2083	-	-
TAG8033	Tsac_1878	-	-
TAG8040	-	Cthe_1507	-
TAG8055	Tsac_0806	"Cthe_1867,Cthe_0950"	"Ccel_2913,Ccel_0615"
TAG8056	Tsac_0807	"Cthe_1868,Cthe_0949"	"Ccel_2914,Ccel_0616"
TAG8074	-	Cthe_0152	-
TAG8085	Tsac_1696	Cthe_1344	Ccel_1951
TAG8137	-	Cthe_1813	-
TAG8138	-	Cthe_1817	-
TAG8151	Tsac_1762	Cthe_0770	Ccel_0709
TAG8181	Tsac_2674	"Cthe_2236,Cthe_2237"	"Ccel_0100,Ccel_0101,Ccel_0102"
TAG8192	Tsac_1800	Cthe_0485	Ccel_2031
TAG8204	Tsac_0024	Cthe_0900	Ccel_1785
TAG8249	Tsac_1208	-	-
TAG8259	Tsac_2575	Cthe_2073	Ccel_1023
TAG8265	Tsac_1503	Cthe_0166	Ccel_1327
TAG8290	Tsac_1400	-	-
TAG8293	"Tsac_0001,Tsac_2780"	-	-
TAG8354	-	Cthe_0714	Ccel_1728
TAG8355	Tsac_1590	-	-
TAG8358	Tsac_0377	Cthe_1377	Ccel_1451
TAG8393	-	-	Ccel_0624
TAG8395	Tsac_2111	Cthe_0156	Ccel_1317
TAG8421	-	-	-
