# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	93104	93694	-	AFK85134.1			hypothetical protein			Tsac_0098	591	196	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	93691	94602	-							Tsac_0099	912		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	93691	94602	-	AFK85135.1			hypothetical protein			Tsac_0099	912	303	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	94752	95609	-							Tsac_0100	858		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	94752	95609	-	AFK85136.1			cation diffusion facilitator family transporter			Tsac_0100	858	285	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	95774	95962	-							Tsac_0101	189		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	95774	95962	-	AFK85137.1			hypothetical protein			Tsac_0101	189	62	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	96071	96853	-							Tsac_0102	783		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	96071	96853	-	AFK85138.1			hypothetical protein			Tsac_0102	783	260	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	96919	97923	-							Tsac_0103	1005		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	96919	97923	-	AFK85139.1			TIM-barrel protein, nifR3 family			Tsac_0103	1005	334	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	98035	101661	-							Tsac_0104	3627		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	98035	101661	-	AFK85140.1			5'-Nucleotidase domain-containing protein			Tsac_0104	3627	1208	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	102125	103051	-							Tsac_0105	927		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	102125	103051	-	AFK85141.1			N-acetylmuramic acid 6-phosphate etherase			Tsac_0105	927	308	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	103056	104138	-							Tsac_0106	1083		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	103056	104138	-	AFK85142.1			protein of unknown function DUF871			Tsac_0106	1083	360	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	104174	105547	-							Tsac_0107	1374		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	104174	105547	-	AFK85143.1			phosphotransferase system EIIC			Tsac_0107	1374	457	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	105668	106150	-							Tsac_0108	483		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	105668	106150	-	AFK85144.1			PTS system, glucose subfamily, IIA subunit			Tsac_0108	483	160	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	106162	107004	-							Tsac_0109	843		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	106162	107004	-	AFK85145.1			transcriptional regulator, RpiR family			Tsac_0109	843	280	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	107156	108466	-							Tsac_0110	1311		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	107156	108466	-	AFK85146.1			glycoside hydrolase family 4			Tsac_0110	1311	436	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	108508	108831	-							Tsac_0111	324		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	108508	108831	-	AFK85147.1			phosphotransferase system PTS lactose/cellobiose-specific IIA subunit			Tsac_0111	324	107	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	108857	109948	-							Tsac_0112	1092		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	108857	109948	-	AFK85148.1			protein of unknown function DUF871			Tsac_0112	1092	363	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	110113	110553	-							Tsac_0113	441		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	110113	110553	-	AFK85149.1			transposase IS200-family protein			Tsac_0113	441	146	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	110662	111975	-							Tsac_0114	1314		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	110662	111975	-	AFK85150.1			PTS system, lactose/cellobiose family IIC subunit			Tsac_0114	1314	437	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	112014	112319	-							Tsac_0115	306		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	112014	112319	-	AFK85151.1			phosphotransferase system lactose/cellobiose-specific IIB subunit			Tsac_0115	306	101	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	112486	115188	-							Tsac_0116	2703		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	112486	115188	-	AFK85152.1			PTS system transcriptional activator			Tsac_0116	2703	900	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	115360	116748	+							Tsac_0117	1389		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	115360	116748	+	AFK85153.1			amino acid permease-associated region			Tsac_0117	1389	462	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	116789	117403	-							Tsac_0118	615		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	116789	117403	-	AFK85154.1			Putative phosphate transport regulator			Tsac_0118	615	204	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	117417	118415	-							Tsac_0119	999		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	117417	118415	-	AFK85155.1			phosphate transporter			Tsac_0119	999	332	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	118498	119364	-							Tsac_0120	867		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	118498	119364	-	AFK85156.1			Aldose 1-epimerase			Tsac_0120	867	288	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	119504	119773	+							Tsac_0121	270		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	119504	119773	+	AFK85157.1			Small, acid-soluble spore protein tlp			Tsac_0121	270	89	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	119795	122239	-							Tsac_0122	2445		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	119795	122239	-	AFK85158.1			leucyl-tRNA synthetase			Tsac_0122	2445	814	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	122536	123240	-							Tsac_0123	705		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	122536	123240	-	AFK85159.1			hypothetical protein			Tsac_0123	705	234	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	123430	123942	+							Tsac_0124	513		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	123430	123942	+	AFK85160.1			hypothetical protein			Tsac_0124	513	170	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	123960	125153	-							Tsac_0125	1194		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	123960	125153	-	AFK85161.1			aminopeptidase-like protein			Tsac_0125	1194	397	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	125308	127881	-							Tsac_0126	2574		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	125308	127881	-	AFK85162.1			penicillin-binding protein, 1A family			Tsac_0126	2574	857	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	128010	129065	-							Tsac_0127	1056		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	128010	129065	-	AFK85163.1			response regulator receiver modulated CheB methylesterase			Tsac_0127	1056	351	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	129070	129882	-							Tsac_0128	813		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	129070	129882	-	AFK85164.1			MCP methyltransferase, CheR-type			Tsac_0128	813	270	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	129954	132365	-							Tsac_0129	2412		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	129954	132365	-	AFK85165.1			methyl-accepting chemotaxis sensory transducer			Tsac_0129	2412	803	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	132397	134436	-							Tsac_0130	2040		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	132397	134436	-	AFK85166.1			CheA signal transduction histidine kinase			Tsac_0130	2040	679	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	134457	134891	-							Tsac_0131	435		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	134457	134891	-	AFK85167.1			CheW protein			Tsac_0131	435	144	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	135528	136088	+							Tsac_0132	561		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	135528	136088	+	AFK85168.1			integrase family protein			Tsac_0132	561	186	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	136424	137590	-							Tsac_0133	1167		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	136424	137590	-	AFK85169.1			aminotransferase class I and II			Tsac_0133	1167	388	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	137720	138892	-							Tsac_0134	1173		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	137720	138892	-	AFK85170.1			ABC-type transporter, integral membrane subunit			Tsac_0134	1173	390	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	138912	140438	-							Tsac_0135	1527		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	138912	140438	-	AFK85171.1			ABC transporter related protein			Tsac_0135	1527	508	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	140533	141708	-							Tsac_0136	1176		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	140533	141708	-	AFK85172.1			periplasmic sugar-binding protein			Tsac_0136	1176	391	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	141887	142954	-							Tsac_0137	1068		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	141887	142954	-	AFK85173.1			periplasmic binding protein/LacI transcriptional regulator			Tsac_0137	1068	355	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	142944	144539	-							Tsac_0138	1596		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	142944	144539	-	AFK85174.1			two component transcriptional regulator, AraC family			Tsac_0138	1596	531	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	144536	146041	-							Tsac_0139	1506		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	144536	146041	-	AFK85175.1			integral membrane sensor signal transduction histidine kinase			Tsac_0139	1506	501	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	146053	147060	-							Tsac_0140	1008		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	146053	147060	-	AFK85176.1			LacI family transcriptional regulator			Tsac_0140	1008	335	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	147202	147729	-							Tsac_0141	528		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	147202	147729	-	AFK85177.1			hypothetical protein			Tsac_0141	528	175	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	148147	148311	-							Tsac_0142	165		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	148147	148311	-	AFK85178.1			hypothetical protein			Tsac_0142	165	54	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	148404	149183	-							Tsac_0143	780		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	148404	149183	-	AFK85179.1			2-deoxy-D-gluconate 3-dehydrogenase			Tsac_0143	780	259	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	149197	150027	-							Tsac_0144	831		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	149197	150027	-	AFK85180.1			4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase			Tsac_0144	831	276	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	150112	151101	-							Tsac_0145	990		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	150112	151101	-	AFK85181.1			transcriptional regulator, LacI family			Tsac_0145	990	329	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	151364	152323	-							Tsac_0146	960		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	151364	152323	-	AFK85182.1			Ig domain protein			Tsac_0146	960	319	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	152443	156438	-							Tsac_0147	3996		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	152443	156438	-	AFK85183.1			glycosyl hydrolase 53 domain protein			Tsac_0147	3996	1331	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	156893	159202	-							Tsac_0148	2310		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	156893	159202	-	AFK85184.1			glycoside hydrolase family 2 TIM barrel			Tsac_0148	2310	769	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	159206	160036	-							Tsac_0149	831		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	159206	160036	-	AFK85185.1			ABC-type transporter, integral membrane subunit			Tsac_0149	831	276	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	160038	160922	-							Tsac_0150	885		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	160038	160922	-	AFK85186.1			ABC-type transporter, integral membrane subunit			Tsac_0150	885	294	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	160985	162310	-							Tsac_0151	1326		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	160985	162310	-	AFK85187.1			extracellular solute-binding protein family 1			Tsac_0151	1326	441	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	162908	163135	-							Tsac_0152	228		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	162908	163135	-	AFK85188.1			hypothetical protein			Tsac_0152	228	75	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	163237	164853	-							Tsac_0153	1617		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	163237	164853	-	AFK85189.1			Mannitol dehydrogenase domain-containing protein			Tsac_0153	1617	538	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	164873	166273	-							Tsac_0154	1401		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	164873	166273	-	AFK85190.1			6-phosphogluconate dehydrogenase, decarboxylating			Tsac_0154	1401	466	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	166291	167775	-							Tsac_0155	1485		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	166291	167775	-	AFK85191.1			Carbohydrate kinase, FGGY			Tsac_0155	1485	494	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	167791	168771	-							Tsac_0156	981		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	167791	168771	-	AFK85192.1			D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding protein			Tsac_0156	981	326	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	168790	170238	-							Tsac_0157	1449		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	168790	170238	-	AFK85193.1			hypothetical protein			Tsac_0157	1449	482	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	170280	171041	-							Tsac_0158	762		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	170280	171041	-	AFK85194.1			transcriptional regulator, DeoR family			Tsac_0158	762	253	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	171198	172040	-							Tsac_0159	843		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	171198	172040	-	AFK85195.1			Xylose isomerase domain-containing protein TIM barrel			Tsac_0159	843	280	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	172052	173389	-							Tsac_0160	1338		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	172052	173389	-	AFK85196.1			MATE efflux family protein			Tsac_0160	1338	445	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	173414	174376	-							Tsac_0161	963		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	173414	174376	-	AFK85197.1			Auxin Efflux Carrier			Tsac_0161	963	320	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	174400	175890	-							Tsac_0162	1491		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	174400	175890	-	AFK85198.1			D-galactarate dehydratase/Altronate hydrolase domain protein			Tsac_0162	1491	496	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	175893	177344	-							Tsac_0163	1452		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	175893	177344	-	AFK85199.1			Altronate oxidoreductase			Tsac_0163	1452	483	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	177407	178963	-							Tsac_0164	1557		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	177407	178963	-	AFK85200.1			glycoside hydrolase family 28			Tsac_0164	1557	518	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	178988	179893	-							Tsac_0165	906		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	178988	179893	-	AFK85201.1			ABC-type transporter, integral membrane subunit			Tsac_0165	906	301	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	179893	180774	-							Tsac_0166	882		
CDS	with_protein	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	179893	180774	-	AFK85202.1			ABC-type transporter, integral membrane subunit			Tsac_0166	882	293	
gene	protein_coding	GCA_000307585.2	Primary Assembly	chromosome		CP003184.1	180869	182212	-							Tsac_0167	1344		
