# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	54342	54524	-							SAMN05216182_0049	183		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	54742	55947	-							SAMN05216182_0050	1206		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	54742	55947	-	SMR96052.1			carbohydrate ABC transporter substrate-binding protein, CUT1 family			SAMN05216182_0050	1206	401	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	56087	57109	-							SAMN05216182_0051	1023		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	56087	57109	-	SMR96053.1			transcriptional regulator, LacI family			SAMN05216182_0051	1023	340	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	57116	58738	-							SAMN05216182_0052	1623		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	57116	58738	-	SMR96054.1			starch phosphorylase			SAMN05216182_0052	1623	540	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	58802	59671	-							SAMN05216182_0053	870		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	58802	59671	-	SMR96055.1			carbohydrate ABC transporter membrane protein 2, CUT1 family			SAMN05216182_0053	870	289	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	59671	60579	-							SAMN05216182_0054	909		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	59671	60579	-	SMR96056.1			carbohydrate ABC transporter membrane protein 1, CUT1 family			SAMN05216182_0054	909	302	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	60686	62416	-							SAMN05216182_0055	1731		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	60686	62416	-	SMR96057.1			Glycosidase			SAMN05216182_0055	1731	576	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	62653	63303	+							SAMN05216182_0056	651		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	62653	63303	+	SMR96058.1			L-fuculose-phosphate aldolase			SAMN05216182_0056	651	216	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	63296	66286	+							SAMN05216182_0057	2991		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	63296	66286	+	SMR96059.1			alpha-L-rhamnosidase			SAMN05216182_0057	2991	996	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	66306	66947	+							SAMN05216182_0058	642		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	66306	66947	+	SMR96060.1			5-methyltetrahydrofolate--homocysteine methyltransferase			SAMN05216182_0058	642	213	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	67006	67524	-							SAMN05216182_0059	519		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	67006	67524	-	SMR96061.1			spore maturation protein B			SAMN05216182_0059	519	172	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	67521	68090	-							SAMN05216182_0060	570		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	67521	68090	-	SMR96062.1			spore maturation protein A			SAMN05216182_0060	570	189	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	68243	69349	-							SAMN05216182_0061	1107		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	68243	69349	-	SMR96063.1			Predicted dehydrogenase			SAMN05216182_0061	1107	368	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	69555	70721	+							SAMN05216182_0062	1167		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	69555	70721	+	SMR96064.1			HlyD family secretion protein			SAMN05216182_0062	1167	388	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	70724	71416	+							SAMN05216182_0063	693		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	70724	71416	+	SMR96065.1			putative ABC transport system ATP-binding protein			SAMN05216182_0063	693	230	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	71448	72650	+							SAMN05216182_0064	1203		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	71448	72650	+	SMR96066.1			putative ABC transport system permease protein			SAMN05216182_0064	1203	400	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	72712	73932	-							SAMN05216182_0065	1221		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	73963	74379	+							SAMN05216182_0066	417		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	74408	74629	+							SAMN05216182_0067	222		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	74408	74629	+	SMR96067.1			hypothetical protein			SAMN05216182_0067	222	73	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	74745	75521	+							SAMN05216182_0068	777		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	74745	75521	+	SMR96068.1			Alpha amylase, catalytic domain			SAMN05216182_0068	777	258	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	75789	76628	+							SAMN05216182_0069	840		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	75789	76628	+	SMR96069.1			Nucleoside phosphorylase			SAMN05216182_0069	840	279	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	76597	77607	+							SAMN05216182_0070	1011		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	76597	77607	+	SMR96070.1			spore photoproduct lyase			SAMN05216182_0070	1011	336	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	77962	78351	-							SAMN05216182_0071	390		pseudo
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	78616	78912	+							SAMN05216182_0072	297		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	79137	79718	+							SAMN05216182_0073	582		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	79137	79718	+	SMR96071.1			Endonuclease, Uma2 family (restriction endonuclease fold)			SAMN05216182_0073	582	193	
gene	tRNA	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	79938	80011	-							SAMN05216182_0074	74		
tRNA		GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	79938	80011	-				tRNA-Arg			SAMN05216182_0074	74		
gene	tRNA	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	80022	80094	-							SAMN05216182_0075	73		
tRNA		GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	80022	80094	-				tRNA-Lys			SAMN05216182_0075	73		
gene	tRNA	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	80126	80198	-							SAMN05216182_0076	73		
tRNA		GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	80126	80198	-				tRNA-Thr			SAMN05216182_0076	73		
gene	tRNA	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	80219	80300	-							SAMN05216182_0077	82		
tRNA		GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	80219	80300	-				tRNA-Tyr			SAMN05216182_0077	82		
gene	tRNA	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	80391	80464	-							SAMN05216182_0078	74		
tRNA		GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	80391	80464	-				tRNA-Pro			SAMN05216182_0078	74		
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	80616	81323	+							SAMN05216182_0079	708		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	80616	81323	+	SMR96072.1			tRNA(Ile)-lysidine synthase TilS/MesJ			SAMN05216182_0079	708	235	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	81369	84002	+							SAMN05216182_0080	2634		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	81369	84002	+	SMR96073.1			Predicted protein			SAMN05216182_0080	2634	877	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	84045	85520	-							SAMN05216182_0081	1476		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	84045	85520	-	SMR96074.1			stage IV sporulation protein A			SAMN05216182_0081	1476	491	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	85610	86329	-							SAMN05216182_0082	720		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	85610	86329	-	SMR96075.1			high-affinity iron transporter			SAMN05216182_0082	720	239	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	86578	86796	+							SAMN05216182_0083	219		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	86578	86796	+	SMR96076.1			putative regulatory protein, FmdB family			SAMN05216182_0083	219	72	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	86909	87418	+							SAMN05216182_0084	510		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	86909	87418	+	SMR96077.1			hypothetical protein			SAMN05216182_0084	510	169	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	87408	87758	+							SAMN05216182_0085	351		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	87408	87758	+	SMR96078.1			hypothetical protein			SAMN05216182_0085	351	116	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	87819	88748	-							SAMN05216182_0086	930		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	87819	88748	-	SMR96079.1			thioredoxin reductase (NADPH)			SAMN05216182_0086	930	309	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	88750	89076	-							SAMN05216182_0087	327		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	88750	89076	-	SMR96080.1			Uncharacterized protein YaaQ			SAMN05216182_0087	327	108	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	89248	89988	+							SAMN05216182_0088	741		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	89248	89988	+	SMR96081.1			Iron-regulated ABC transporter ATPase subunit SufC			SAMN05216182_0088	741	246	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	89967	91217	+							SAMN05216182_0089	1251		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	89967	91217	+	SMR96082.1			hypothetical protein			SAMN05216182_0089	1251	416	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	91326	92513	-							SAMN05216182_0090	1188		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	91326	92513	-	SMR96083.1			putative ABC transport system permease protein			SAMN05216182_0090	1188	395	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	92533	94182	-							SAMN05216182_0091	1650		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	92533	94182	-	SMR96084.1			RND family efflux transporter, MFP subunit			SAMN05216182_0091	1650	549	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	94202	94864	-							SAMN05216182_0092	663		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	94202	94864	-	SMR96085.1			Yip1 domain-containing protein			SAMN05216182_0092	663	220	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	95304	95492	-							SAMN05216182_0093	189		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	95304	95492	-	SMR96086.1			hypothetical protein			SAMN05216182_0093	189	62	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	95514	96152	-							SAMN05216182_0094	639		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	95514	96152	-	SMR96087.1			ABC-2 type transport system ATP-binding protein			SAMN05216182_0094	639	212	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	96190	96738	-							SAMN05216182_0095	549		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	96190	96738	-	SMR96088.1			Stage II sporulation protein M			SAMN05216182_0095	549	182	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	96692	98443	-							SAMN05216182_0096	1752		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	96692	98443	-	SMR96089.1			hypothetical protein			SAMN05216182_0096	1752	583	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	98592	98816	-							SAMN05216182_0097	225		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	98592	98816	-	SMR96090.1			circular bacteriocin, circularin A/uberolysin family			SAMN05216182_0097	225	74	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	99307	101160	-							SAMN05216182_0098	1854		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	99307	101160	-	SMR96091.1			ATP-binding cassette, subfamily B			SAMN05216182_0098	1854	617	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	101144	102880	-							SAMN05216182_0099	1737		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	101144	102880	-	SMR96092.1			ATP-binding cassette, subfamily B			SAMN05216182_0099	1737	578	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	102864	103361	-							SAMN05216182_0100	498		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	102864	103361	-	SMR96093.1			DNA-binding transcriptional regulator, MarR family			SAMN05216182_0100	498	165	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	103601	104338	+							SAMN05216182_0101	738		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	103601	104338	+	SMR96094.1			hypothetical protein			SAMN05216182_0101	738	245	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	104777	105268	+							SAMN05216182_0102	492		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	104777	105268	+	SMR96095.1			hypothetical protein			SAMN05216182_0102	492	163	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	105543	106508	+							SAMN05216182_0103	966		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	105543	106508	+	SMR96096.1			ABC-2 type transport system ATP-binding protein			SAMN05216182_0103	966	321	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	106492	107637	+							SAMN05216182_0104	1146		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	106492	107637	+	SMR96097.1			ABC-2 type transport system permease protein			SAMN05216182_0104	1146	381	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	107619	108737	+							SAMN05216182_0105	1119		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	107619	108737	+	SMR96098.1			ribosomal RNA-processing protein RRP42			SAMN05216182_0105	1119	372	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	108923	110041	+							SAMN05216182_0106	1119		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	108923	110041	+	SMR96099.1			Signal transduction histidine kinase			SAMN05216182_0106	1119	372	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	110028	110663	+							SAMN05216182_0107	636		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	110028	110663	+	SMR96100.1			two component transcriptional regulator, LuxR family			SAMN05216182_0107	636	211	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	110870	111016	-							SAMN05216182_0108	147		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	110870	111016	-	SMR96101.1			hypothetical protein			SAMN05216182_0108	147	48	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	111456	112409	-							SAMN05216182_0109	954		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	111456	112409	-	SMR96102.1			conserved hypothetical protein (putative transposase or invertase)			SAMN05216182_0109	954	317	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	112651	113251	-							SAMN05216182_0110	601		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	113277	114896	-							SAMN05216182_0111	1620		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	113277	114896	-	SMR96103.1			hypothetical protein			SAMN05216182_0111	1620	539	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	115284	115418	-							SAMN05216182_0112	135		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	115284	115418	-	SMR96104.1			hypothetical protein			SAMN05216182_0112	135	44	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	115412	115840	-							SAMN05216182_0113	429		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	115412	115840	-	SMR96105.1			hypothetical protein			SAMN05216182_0113	429	142	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	115944	116264	-							SAMN05216182_0114	321		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	116456	116629	-							SAMN05216182_0115	174		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	116456	116629	-	SMR96106.1			hypothetical protein			SAMN05216182_0115	174	57	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	116635	117111	-							SAMN05216182_0116	477		
